Unit 1,Unit 2,Length of shared border
290950129034,290950174003,0
290950129034,290950130033,0
290950129034,290950129062,0
290950174003,290950130033,0
290950174003,290950129062,0
290950130033,290950129062,0
290950174003,290950130033,0.566186228
290950130034,290950174003,0.933922159
290950174003,290950130032,2.691684678
290950102031,290950174003,0.10588106
290950174003,290950102011,1.698706392
290950127031,290950126004,1.194558056
290950125023,290950127031,0
290950125023,290950125011,0
290950125023,290950126004,0
290950127031,290950125011,0
290950127031,290950126004,0
290950125011,290950126004,0
290950125023,290950127031,1.901228894
290950127031,290950176002,0.314637725
290950127031,290950176004,0.683910212
290959883001,290950136141,2.049057807
290950144001,290950136141,0.125127738
290950136061,290950136141,1.296237207
290950136152,290950136141,1.974659271
290950136151,290950136141,1.064589725
290950136122,290950136141,1.95372417
290950114081,290950114071,1.448751843
290950114082,290950114071,0.637490231
290950147021,290950114071,0.767088759
290950146011,290950146014,0
290950146011,290950145014,0
290950146011,290950145011,0
290950146014,290950145014,0
290950146014,290950145011,0
290950145014,290950145011,0
290950146014,290950145014,1.920124264
290950145012,290950145014,0.996526149
290950145013,290950145014,1.589464409
290950145014,290950145011,1.328100867
290950145013,290950145012,0.460286774
290950145013,290950145011,0.316977842
290950137061,290950179003,0.44703847
290950137061,290950137062,0.918349235
290950137061,290950180003,1.075070801
290950137061,290950180002,0.427104879
290950137061,290950180001,1.130437254
290950140061,290950140083,0.475725171
290950141261,290950141264,0.562804616
290950141212,290950141213,0.498862803
290950141212,290950141215,0.490380307
290950133011,290950133134,1.035280646
290950133134,290950133093,0.956847201
290950133133,290950133134,0
290950133133,290950133092,0
290950133133,290950133093,0
290950133134,290950133092,0
290950133134,290950133093,0
290950133092,290950133093,0
290950133133,290950133134,0.938648093
290950133132,290950133134,1.0132868
290950133011,290950133132,0
290950133011,290950133134,0
290950133011,290950133012,0
290950133132,290950133134,0
290950133132,290950133012,0
290950133134,290950133012,0
290950133072,290950133094,1.063784628
290950133092,290950133094,0.360939872
290950133094,290950133093,1.079465149
290950113002,290950114064,1.550623467
290950177004,290950114064,1.33840003
290950114061,290950114064,0.262287597
290950114062,290950114064,1.729295318
290950114063,290950114064,0.108789971
290950116013,290950116011,1.242515285
290950112003,290950116011,0.299594604
290950123002,290950115011,0.746475671
290950116012,290950116013,0.909765499
290950154022,290950010002,0.491035357
290950154011,290950159001,0.504117016
290950003001,290950154011,0.937552185
290950154011,290950010003,0.432744131
290950010002,290950154011,0.189936594
290950154011,290950154012,0.981893412
290950159001,290950159002,0
290950159001,290950154011,0
290950159001,290950154012,0
290950159002,290950154011,0
290950159002,290950154012,0
290950154011,290950154012,0
290950078021,290950077001,0.460161989
290950078021,290950171004,1.751788419
290950078022,290950078021,2.238288339
290950078021,290950077002,0.514952859
290950137062,290950179003,1.145877529
290950123001,290950146033,0
290950123001,290950146011,0
290950123001,290950146031,0
290950146033,290950146011,0
290950146033,290950146031,0
290950146011,290950146031,0
290950146033,290950146031,0.872503189
290950146033,290950146043,1.843915908
290950146033,290950146013,0.794275107
290950146033,290950146011,0.083657905
290950141213,290950141215,1.197495698
290950107022,290950107023,2.488763982
290950107021,290950107023,1.003372271
290950106002,290950107021,0
290950106002,290950107023,0
290950106002,290950106001,0
290950107021,290950107023,0
290950107021,290950106001,0
290950107023,290950106001,0
290950106002,290950107023,1.493885612
290950106002,290950106003,0
290950106002,290950107022,0
290950106002,290950107023,0
290950106003,290950107022,0
290950106003,290950107023,0
290950107022,290950107023,0
290950157021,290950159002,0.712678675
290950159002,290950157022,0.340799321
290950159001,290950157023,0
290950159001,290950159002,0
290950159001,290950157022,0
290950157023,290950159002,0
290950157023,290950157022,0
290950159002,290950157022,0
290950159002,290950159001,0.634192018
290950159002,290950154012,0.819640317
290950159002,290950158002,0.640271847
290950118005,290950156001,1.083992605
290950118005,290950119002,0.134358212
290950118005,290950119004,1.014191852
290950149053,290950149043,1.006715347
290950149053,290950149051,0.819372286
290950149042,290950149053,0
290950149042,290950149051,0
290950149042,290950149043,0
290950149053,290950149051,0
290950149053,290950149043,0
290950149051,290950149043,0
290950121006,290950121001,0.99483414
290950122002,290950121006,1.361523164
290950134181,290950134072,1.00008919
290950134052,290950134181,0.99435899
290950134171,290950134172,0.186821845
290950134171,290950173001,1.044984057
290950177004,290950151002,1.123626071
290950177004,290950177002,2.353939359
290950177004,290950177003,0.709666661
290950177004,290950114061,0.379182598
290950177004,290950113002,0.006098457
290950149051,290950140091,1.011087521
290950173003,290950134172,0.510098905
290950173001,290950134172,0.371685141
290950157011,290950011001,0.623056869
290950157011,290950152001,0.180504188
290950157011,290950157023,0.450503833
290950157011,290950157022,0.340888294
290950157011,290950157021,0.039671752
290950157011,290950011002,0.190397543
290950185001,290950142053,2.017382567
290950128045,290950128043,1.351422034
290950128045,290950128032,0.020769822
290950128031,290950128045,0.877406086
290950128021,290950128045,1.014758674
290950179002,290950185001,0.034288667
290950179002,290950186002,0.972910955
290950179002,290950186001,0
290950179002,290950179001,0
290950179002,290950186002,0
290950186001,290950179001,0
290950186001,290950186002,0
290950179001,290950186002,0
290950179002,290950179001,2.254074807
290950130034,290950130033,1.018488854
290950130033,290950129062,0.99986171
290950130033,290950129063,0.890487819
290950129061,290950131003,0
290950129061,290950130033,0
290950129061,290950129063,0
290950131003,290950130033,0
290950131003,290950129063,0
290950130033,290950129063,0
290950131003,290950130033,0.279339005
290950130031,290950130033,1.071237339
290950073012,290950073022,0.297108077
290950066001,290950073012,0.476434858
290950066001,290950074001,0
290950066001,290950073012,0
290950066001,290950066002,0
290950074001,290950073012,0
290950074001,290950066002,0
290950073012,290950066002,0
290950073012,290950074001,0.454345644
290950114081,290950114082,1.888263748
290950114082,290950147022,0.397184501
290950114081,290950147021,0.288124144
290950114081,290950147022,0.369395162
290950148062,290950141232,2.154942286
290950085004,290950085002,0.757080344
290950085004,290950085001,0.981901586
290950085004,290950086006,0.632842156
290950085003,290950085004,0
290950085003,290950086004,0
290950085003,290950086006,0
290950085004,290950086004,0
290950085004,290950086006,0
290950086004,290950086006,0
290950085003,290950085004,1.007290817
290950086006,290950086002,0.466198826
290950086006,290950086001,0
290950086006,290950086002,0
290950086006,290950086004,0
290950086001,290950086002,0
290950086001,290950086004,0
290950086002,290950086004,0
290950086006,290950086004,0.99502445
290950157023,290950152001,0.693824821
290950157023,290950152001,0
290950157023,290950003001,0
290950157023,290950159001,0
290950152001,290950003001,0
290950152001,290950159001,0
290950003001,290950159001,0
290950157023,290950159001,0.671145536
290950157023,290950157022,0.504747105
290950020002,290950021005,0.735910891
290950020001,290950021005,0.247999985
290950021002,290950021005,0.506523389
290950105005,290950125013,0.999031542
290950125013,290950125011,0.998741542
290950125013,290950126004,0.051324797
290950125013,290950126001,1.579256687
290950116012,290950122001,0.862309607
290950168021,290950168022,0.706524996
290950168022,290950071004,0.175919373
290950168022,other,0.57058101
290950168021,290950046002,0.505919325
290950168021,290950046003,0.304941823
290950168021,other,0.410696712
290950157021,290950157022,0.503044637
290950157021,290950158002,0.500372596
290950071003,290950071004,0.883393259
290950072002,290950071004,0.246814222
290950071002,290950071004,0.500026285
290950061001,290950063002,0.987786782
290950061001,290950060001,0.293097113
290950061001,290950077001,1.393666812
290499602022,290259502012,13.99774271
290259502013,290259502012,26.09836342
290259501001,290259502012,5.227521131
290259502012,290259501003,10.11658524
291770801002,290259502012,7.009869462
290259502012,other,15.79542433
290259502011,290259502012,23.45558732
290259502021,290499601003,0.061632299
290259502021,290630801021,5.975775413
290259502021,290614702002,23.65054019
290259502021,290259501001,4.924659325
290259502021,290259502023,2.254819292
290259502021,290259502022,17.52133504
290259502021,290259502013,26.97480903
290259502021,290499602021,0.784023956
290259502021,290499601004,2.103628713
290259502022,290259502023,3.824499184
290259501001,290259502023,9.66037313
290259502013,290259502023,1.737996395
290259502013,290499602022,1.572823534
290259502013,290499602021,11.71727955
290259502013,290259501001,17.91166613
291174801002,291174802003,6.902242439
291174804003,291174801002,0.263291191
291174801002,291174805002,6.191761688
291174803001,291174801002,3.457264353
291174803002,291174801002,2.018852291
291174801002,291174801001,23.32559987
290799601003,291174801002,9.738634461
291154902001,291174801002,16.45742064
291174801002,291154902002,30.67568977
290414701002,291174801002,0
290414701002,291154903001,0
290414701002,291154902002,0
291174801002,291154903001,0
291174801002,291154902002,0
291154903001,291154902002,0
291174801002,290414701002,10.73306228
291174802002,291174801002,36.76276568
291174804003,291174805002,2.300784794
291174804002,291174805002,0.389615259
291174805001,291174805002,2.592536064
291174803001,291174805002,0.330373079
291174804003,291174804001,1.384944985
291174804002,291174804003,1.132587455
291174804003,291174802003,4.305019144
292090905021,292090905023,4.546724408
292090905011,292090905021,3.87004439
292090905021,292090905024,7.174015065
292090905024,292090905023,5.399521967
292090905011,292090905024,1.434727336
292090905024,292090904011,8.876906283
292090905022,292090902012,3.46070996
292090905022,292090906051,6.581091433
292090905022,292090905012,0.31898404
292090905011,292090905022,0.032979701
292090905022,292090905023,7.550364787
291879511021,291879511024,2.39885621
291879501032,291879511024,0.721956258
291879511023,291879501032,0
291879511023,291879511024,0
291879511023,291879501051,0
291879501032,291879511024,0
291879501032,291879501051,0
291879511024,291879501051,0
291879511023,291879511024,3.65289349
291879511024,291879511022,1.456582551
291879510022,291879510012,2.035649633
291879510023,291879510012,1.608230879
291879510021,291879510012,0.633664365
291879510011,291879510012,3.973633493
291879511012,291879510012,2.158890615
291879511011,291879510012,2.001092228
291879504021,291879510012,9.008391365
291879504012,291879510012,0.330913947
291879510021,291879510011,3.187185951
291879511023,291879510021,0
291879511023,291879511012,0
291879511023,291879510011,0
291879510021,291879511012,0
291879510021,291879510011,0
291879511012,291879510011,0
291879511012,291879510011,2.023290299
291879511023,291879501051,5.587585222
291879511023,291879511012,0.778796087
291879511023,291879510021,0.196982927
291879511023,291879511022,1.600800215
291879511012,291879501051,3.285290061
291879511012,291879504022,1.546468522
291879511012,291879504021,0.361165401
291879511011,291879511012,0.939978526
291879504012,292214605002,4.085985547
291879504012,292214604004,4.051718454
291879504012,292214604001,2.242378247
291879504012,291879501032,5.719726406
291879504012,291879504011,8.038535824
291879510022,291879504012,10.28982245
291879504012,291879504021,7.404532793
291879504012,291879506002,13.100878
291879504012,291879506001,2.777909884
291879510022,291879510023,5.260398989
291879510023,291879510021,0.936560756
291879511011,291879504021,2.234084366
291879504021,291879504022,5.256475463
291879509011,291879504021,2.102300417
291879504021,291879509021,3.750816087
291879509024,291879504021,2.975739765
291879509025,291879504021,4.40753709
291879507031,291879504021,2.212711929
291879507021,291879504021,1.064579355
291879504021,291879507023,5.595893385
291879507022,291879504021,7.238135569
291879504021,291879506002,2.257769699
291879501041,292214604001,1.883252362
291879501041,292214601022,15.60258508
290997014012,291879501041,4.912234422
291879501041,290997014011,15.7670824
291879501041,291879501042,7.265411179
291879501061,291879501041,1.336140149
291879501041,291879503001,13.84865714
291879501041,291879501032,5.593066198
291879501041,291879501031,5.292207652
291879509025,291879508012,1.226814669
291879508012,291879508011,1.795830948
291879507011,291879508022,0
291879507011,291879508012,0
291879507011,291879508011,0
291879508022,291879508012,0
291879508022,291879508011,0
291879508012,291879508011,0
291879507011,291879508012,1.848780132
291879507031,291879508012,4.442451979
291879509025,291879507031,2.603498839
291879507011,291879507031,3.125142337
291879507012,291879507031,4.562903293
291879507031,291879507032,8.613580596
291879507021,291879507031,5.584319309
291879508021,291879509011,2.163209515
291879507011,291879508021,3.577997864
291879508021,291879508022,2.534156886
291879508021,291879508011,0.704164618
291879508021,291879509022,0
291879508021,291879509011,0
291879508021,291879508011,0
291879509022,291879509011,0
291879509022,291879508011,0
291879509011,291879508011,0
291879501062,291879503005,3.158220608
291879501062,291879501061,17.7901395
291879501062,290997014032,6.384800786
291879501062,291879501063,18.37303531
291879501062,291879501051,18.11103071
291879506003,291879507023,11.00797269
291879506002,291879507023,4.093063488
291879507022,291879507023,8.033636597
291879507021,291879507023,19.72080502
291239603003,291879507023,4.87603642
290939503002,291879507023,6.25220203
290939503002,291879506003,0
290939503002,290939503003,0
290939503002,291879507023,0
291879506003,290939503003,0
291879506003,291879507023,0
290939503003,291879507023,0
291879507021,291879507032,17.8585855
291879507012,291879507032,18.10534012
291239603003,291879507032,18.6333284
291239603003,291879507021,4.040048954
291879507011,291879508022,8.298386912
291879508022,291879508011,1.700299917
291879509022,291879508011,0.959724887
291879509025,291879508011,0.221821349
291879509023,291879509025,0
291879509023,291879509022,0
291879509023,291879508011,0
291879509025,291879509022,0
291879509025,291879508011,0
291879509022,291879508011,0
291879507022,291879506002,9.541234774
291879501061,291879501042,8.800816721
291879501061,290997014011,5.906679419
291879501061,290997014032,1.724858652
291879501061,291879503005,13.85163856
291879501061,291879503001,0.212960891
291879501031,292214604001,10.55263534
291879501032,291879501031,11.87897221
291879501032,292214604001,0.759694259
291879501032,291879503001,2.049345611
291879501032,291879503003,1.050653615
291879501032,291879503004,0.751586873
291879501032,291879501051,3.986869402
291879511021,291879501032,8.659479597
291879501032,291879504011,15.11029036
291879511021,291879511022,2.508278932
291879510022,291879511021,0.758784052
291879511021,291879504011,1.618064578
291879503001,291879503005,4.827632821
291879501051,291879503005,3.509492923
291879503004,291879503005,1.987393221
290997014011,291879501042,3.39985238
290499602021,290499603001,30.19286964
290630802001,290630801021,0
290630802001,290499602021,0
290630802001,290499603001,0
290630801021,290499602021,0
290630801021,290499603001,0
290499602021,290499603001,0
290630801021,290499602021,4.303277519
290499601001,290499602021,11.17218328
290499601005,290499602021,5.037392746
290499601004,290499602021,8.374791538
290499602021,290499602022,21.26459449
290499603004,290499602022,6.012706064
290499602022,290499603001,2.025361897
290470218062,290499602022,7.010526024
290499602012,290499602022,12.03982219
290499602023,290499602022,8.066251145
290499602022,290499602011,1.005016724
290499603004,290499602011,7.011455165
290499602023,290499602011,3.997749607
290499602012,290499602011,1.996620166
290499602023,290499602012,3.64322641
290499602012,290499603004,12.41962754
290470218062,290499602012,5.060384793
291879503004,291879501051,8.767995636
291879504022,291879501051,7.215753714
291879507011,291879507012,5.16571456
291879507011,291879509011,0.845969601
291879507011,291879504022,6.028686995
291879509011,291879504022,3.850489296
291879507012,291869604001,30.06166495
291574702003,291879507012,5.712303728
291239601003,291879507012,5.739422523
291239603003,291879507012,9.317455998
291879510022,291879504011,4.905024458
291879510022,291879511022,2.273969507
291879510022,291879510021,2.508691696
291879511022,291879510021,3.564044296
290997009004,290997010011,6.557868501
290997009004,290997008012,1.906834853
290997009004,290997009003,3.742792518
290997009004,290997014044,4.693759904
290997009004,290997010021,6.071033401
290997004022,290997004023,11.0474924
290997004021,290997004023,9.684654161
290997004011,290997004023,9.087851454
290997004012,290997004023,4.871515212
290997006071,290997006072,3.433758078
290997006072,other,3.433434901
290997007002,290997006072,4.519894624
290997006061,290997006072,2.301209775
290997006062,290997006072,2.61027726
290997001211,290997001212,2.261146624
290997001211,290997001113,0.946225732
290997001211,290997001112,1.103022565
290997001222,290997001211,2.060334892
290997001212,290997001113,1.010463194
290997001111,290997001113,1.104696153
290997001112,290997001113,1.073803837
290997010013,290997011012,5.936545614
290997005025,290997010013,1.979136753
290997010013,290997010012,2.149189046
290997010013,290997010022,5.627277696
290997005025,290997010012,2.371648471
290997005023,290997010012,0.00724229
290997006042,290997010012,3.991114861
290997006041,290997010012,2.247109913
290997010012,290997010011,7.2948672
290997010012,290997010022,4.498814281
290997011012,290997010022,1.596099153
290997010011,290997010022,4.860252831
290997010021,290997010022,1.904791205
290997010022,290997010023,4.360475856
290997010022,290997013001,0.722638486
290997012002,290997010022,0.150703171
290997012001,290997010022,4.491428113
290997001231,290997001241,4.316139827
290997001231,290997001203,0
290997001231,290997001241,0
290997001231,290997001201,0
290997001203,290997001241,0
290997001203,290997001201,0
290997001241,290997001201,0
290997001231,290997001201,1.645473876
290997001231,290997001142,0.265241808
290997001231,290997001232,5.088945807
290997001231,290997006032,0.67293971
290997002113,290997002072,3.380779216
290997003063,290997002113,0
290997003063,290997002072,0
290997003063,290997003022,0
290997002113,290997002072,0
290997002113,290997003022,0
290997002072,290997003022,0
290997003063,290997002113,2.04139823
290997002111,290997003061,0
290997002111,290997002113,0
290997002111,290997003063,0
290997003061,290997002113,0
290997003061,290997003063,0
290997002113,290997003063,0
290997002111,290997002113,1.822212646
290997002112,290997002113,4.559996457
290997002113,290997002092,2.743034452
290997002062,290997002113,4.309079047
290997006043,290997006044,8.448068242
290997001242,290997006043,0
290997001242,290997001072,0
290997001242,290997006044,0
290997006043,290997001072,0
290997006043,290997006044,0
290997001072,290997006044,0
290997001242,290997006043,2.649267305
290997006043,290997001241,2.370487229
290997006043,290997006032,5.190360262
290997006051,290997006043,6.156489
290997006041,290997006043,1.12506429
290997005025,290997011011,5.373734351
290997005025,290997005024,6.851790279
290997005025,290997005023,5.184145975
290997005025,290997011012,1.146715678
290997006041,290997010011,1.714261033
290997006052,290997010011,3.738752277
290997010011,290997006053,3.476775934
290997010011,290997008012,1.768343108
290997010021,290997010011,6.475101177
290997002121,291892214231,4.172207868
290997002121,291892220002,3.666594839
290997002121,290997002132,1.036575888
290997002121,290997002131,3.141304361
290997002121,290997002122,2.761412753
290997002131,290997002122,1.869481939
290997002132,290997002131,3.438426805
290997003024,290997003023,0
290997003024,290997005041,0
290997003024,290997004021,0
290997003023,290997005041,0
290997003023,290997004021,0
290997005041,290997004021,0
290997003024,290997003023,4.290104668
290997003023,290997003022,0.864090196
290997003023,290997002072,2.221542738
290997003023,290997002071,3.02455446
290997005031,290997002071,0
290997005031,290997003023,0
290997005031,290997005033,0
290997002071,290997003023,0
290997002071,290997005033,0
290997003023,290997005033,0
290997003023,290997005031,1.40383227
290997003023,290997005041,0.078260514
290997001182,290997001212,1.032971203
291892213322,290997001212,1.832780348
290997001111,290997001212,0.542873582
290997001222,290997001212,2.442381547
290997001221,290997001212,1.654166793
290997001212,290997001143,0.233990014
290997010021,290997014044,1.771866578
290997010021,290997010023,9.312015716
290997004022,290997004024,2.870747784
290997004024,291892215033,7.242749308
291892215033,291892215032,0
291892215033,290997004024,0
291892215033,290997003062,0
291892215032,290997004024,0
291892215032,290997003062,0
290997004024,290997003062,0
290997004024,290997003062,3.069410202
290997003024,290997004024,2.15368511
290997004021,290997004024,5.472363264
290997002101,290997002103,2.247099731
290997002092,290997002103,1.050655789
290997002112,290997002103,1.459813858
290997002111,290997002103,1.008622462
290997001171,290997001143,0.773262663
290997001221,290997001143,1.822979234
290997001153,290997001143,1.32210531
290997001152,290997001143,1.229935392
290997001142,290997001143,1.1381417
290997001201,290997001143,1.402766562
290997001172,290997001143,2.085707002
290997001143,290997001174,0.339571438
290997001232,290997001141,3.226938253
290997001142,290997001141,3.334845842
290997001152,290997001141,0.440602636
290997001141,other,4.555915407
290997006071,290997001141,5.524468038
290997006071,290997001232,0
290997006071,290997001141,0
290997006071,290997006031,0
290997001232,290997001141,0
290997001232,290997006031,0
290997001141,290997006031,0
290997001242,290997001072,3.050420603
290997001242,290997001241,3.03969014
290997001203,290997001201,3.044374091
290997001172,290997001201,0.986012276
290997001142,290997001201,1.014620853
290997001142,290997001232,0.762942398
290997001232,290997006031,0.821161288
290997001232,290997006032,1.43236908
290997005022,290997006044,4.076273857
290997005032,290997006044,7.875535993
290997001072,290997006044,3.99891129
290997006041,290997006044,3.287072968
290997006042,290997006044,0.882513619
290997005023,290997005022,0
290997005023,290997006042,0
290997005023,290997006044,0
290997005022,290997006042,0
290997005022,290997006044,0
290997006042,290997006044,0
290997003061,290997003063,1.560243898
290997003061,290997003051,1.252129588
290997003032,290997003061,0.366471007
290997002111,290997003061,1.669688046
290997001171,290997001161,0.845920913
290997001132,290997001171,0.735391469
290997001171,290997001174,1.421192947
290997007005,290997014042,10.36340854
290997014042,290997007001,1.944915804
290997014042,other,17.09434818
290997014032,290997014042,0.428517723
290997014041,290997014042,16.0350926
290997003052,290997003062,4.959400041
290997003052,290997003032,1.11250431
290997003052,290997003051,7.681542443
290997003052,290997003063,4.590370618
290997014044,290997010023,2.789224703
290997014031,290997010023,1.431261014
290997013002,290997010023,6.924653592
290997013001,290997010023,2.096882544
290997002112,290997002092,2.420391838
290997002084,290997002092,2.282071471
290997002082,290997002092,0.534160667
290997002091,290997002092,4.435771937
290997001222,290997001112,2.209539708
290997001222,290997001221,0
290997001222,290997001111,0
290997001222,290997001112,0
290997001221,290997001111,0
290997001221,290997001112,0
290997001111,290997001112,0
290997001222,290997001221,1.388049337
290997002132,291892220002,3.780280881
290997002132,291892220002,0
290997002132,291892213352,0
290997002132,290997001191,0
291892220002,291892213352,0
291892220002,290997001191,0
291892213352,290997001191,0
290997002132,290997001191,0.985592508
290997002132,290997002082,1.379688447
290997002132,290997002084,1.28211582
290997005033,290997005031,10.13158004
290997005033,290997002071,3.679574629
290997002061,290997005033,1.763070945
290997005032,290997005033,10.80660995
290997005022,290997005033,5.754663007
290997005033,290997005043,0.556878684
290997006041,290997006042,6.657558995
290997006041,290997006051,0.188122763
290997006052,290997006041,10.66604205
290997006061,290997006054,2.930942668
290997006061,290997006071,0
290997006061,290997006051,0
290997006061,290997006054,0
290997006071,290997006051,0
290997006071,290997006054,0
290997006051,290997006054,0
290997006061,290997006071,0.518553581
290997006061,290997006062,3.202995048
290997006061,290997007002,0.592690948
290997006061,290997008021,1.838762588
290997001172,290997001174,2.151533533
290997003024,290997003062,8.448208828
290997003024,290997003022,3.888969378
290997003024,290997003021,3.310284786
290997003024,290997004021,9.160576043
290997001203,290997001202,4.239543791
290997001203,290997001161,1.276251623
290997001203,290997001241,2.223566548
290997001071,290997001241,2.954797953
290997001241,290997001202,3.824442985
290997001241,290997006032,0.346024734
290997001241,290997001072,0.798270394
290997003063,290997003062,1.22672373
290997003063,290997003051,1.245954335
290997003063,290997003022,3.470591632
290997014044,290997009003,2.592753863
290997014044,290997007005,1.915956253
290997014044,290997014043,8.85741678
290997014031,290997014044,6.942242476
290997001221,290997001111,1.970923763
290997001151,290997001221,0.407352615
290997001221,290997001153,1.593920066
290997001071,290997001202,2.063367053
290997001132,290997001202,0.817321746
290997001161,290997001202,1.243930311
290997006071,290997006062,0.511314602
291892215032,290997003062,8.128102515
290997003022,290997003062,0.788033333
290997006071,290997006051,1.963084262
290997006071,290997006031,2.471892017
290997006071,other,6.57394212
290997003032,290997003051,2.769295365
292236901005,292236901001,7.218494083
292236901004,292236901005,11.04300519
292236901005,290239501021,1.598379907
292236904002,292236901005,8.946054816
290470213031,290470213032,2.019660206
291833113912,291833113911,1.9126196
291833113912,291833113111,0.206987517
291833113912,291833113913,1.632621816
291833113312,291833113912,0
291833113312,291833113913,0
291833113312,291833113311,0
291833113912,291833113913,0
291833113912,291833113311,0
291833113913,291833113311,0
291833113912,291833113311,1.652653705
291833113912,291833113222,0.081982815
291892168003,291892172002,0.484347915
291892168003,291892167003,0.721481587
291892168003,291892168001,0.777474406
291892168003,291892168002,0.740763197
295101268004,291892168003,0.147185659
295101268003,291892168003,0.200607773
291892168003,291892169002,1.119661806
291892168003,291892169001,0.511711859
291892169002,291892169001,0.775059085
295101268003,291892169002,0.918366288
291892169002,291892170001,0.613454917
291833124003,291833114221,2.682552634
291833124003,291833115001,1.575345354
291833124003,291833124002,1.7003787
291833124003,291833113124,1.630795984
291833124003,291833113123,0
291833124003,291833113124,0
291833124003,291833114221,0
291833113123,291833113124,0
291833113123,291833114221,0
291833113124,291833114221,0
291833114222,291833114224,0.582428166
291833114222,291833114223,0.301053372
291833114222,291833114221,1.741849542
291833114222,291833113123,0
291833114222,291833114221,0
291833114222,291833113122,0
291833113123,291833114221,0
291833113123,291833113122,0
291833114221,291833113122,0
291833114222,291833113122,1.759292731
291833114222,291833117211,0
291833114222,291833113122,0
291833114222,291833114224,0
291833117211,291833113122,0
291833117211,291833114224,0
291833113122,291833114224,0
291833118024,291833116023,0.67070419
291833116023,291833116031,0.972032558
291833116024,291833116023,0
291833116024,291833116032,0
291833116024,291833116031,0
291833116023,291833116032,0
291833116023,291833116031,0
291833116032,291833116031,0
291833116024,291833116023,0.756084477
291833116022,291833116023,0.985827373
291892163002,295101051984,1.140904684
291892163001,295101051984,1.117412206
295101051981,295101051984,0.233881982
295101051982,295101051984,0.327071141
295101121001,295101051984,2.10750575
295101042003,295101051984,0.261385814
291892163002,295101042003,0
291892163002,295101051984,0
291892163002,291892168002,0
295101042003,295101051984,0
295101042003,291892168002,0
295101051984,291892168002,0
290839503002,290839503003,38.4038704
291019609002,290839503003,7.899905499
291019609003,290839503003,8.088174683
290839502001,290839503003,24.70347271
290839506005,290839503003,2.002691653
290839505001,290839503003,9.263155711
290839505002,290839503003,3.05406737
290839504001,290839503003,8.258229504
290839504003,290839504002,12.68498948
290839504003,290839504001,21.5288231
290839504003,290839502002,21.52418976
290839502003,290839504003,29.21496989
290839504003,291854803002,9.607743283
290839504003,291854801003,21.23537135
290839504003,291854801001,13.40000696
290839501002,290839502001,5.919712017
290839501001,290839501002,4.957574247
290839501002,290839501003,1.590416666
290839506005,290839502001,1.678515636
290839502001,291019609003,1.98909718
290839502001,291019609004,12.46211907
290839501001,290839502001,2.230480399
290839501003,290839502001,6.795581809
290154602001,290839502001,13.92584341
290839502003,290839502001,13.42321026
290839502001,290839502002,11.68000357
290839506005,290839505004,4.033742049
290839506004,290839506005,4.109685877
290839506001,290839506005,4.671487093
290839506005,290839505001,3.645716359
290839506005,290839502002,16.08372384
290839506005,290839504001,3.055821516
290839502003,290839502002,22.97189208
290839502003,290154602001,1.522436139
290130701002,290839504001,12.0388084
290839504001,290839503001,20.06288884
290839504001,290839503002,13.78905232
290839505002,290839504001,1.994604239
290839505003,290839504001,0.621966233
290839504001,290839505004,9.160898696
290839504001,290839502002,11.5844273
290839504002,290839504001,36.3016839
290839501001,291019609004,5.480860647
290839501001,291594803002,2.522741475
290839501001,290839501003,2.020962804
290130701002,290839503001,8.106871216
290370612004,290839503001,3.879227642
290839503002,290839503001,27.93049594
291833118021,291833116021,1.203203927
291833118021,291833118024,0
291833118021,291833116022,0
291833118021,291833116021,0
291833118024,291833116022,0
291833118024,291833116021,0
291833116022,291833116021,0
291833116022,291833116021,0.673050753
291833116024,291833116021,1.207092199
291833116025,291833116021,3.600205173
291833115001,291833116021,0.900837054
291833115001,291833114223,0
291833115001,291833114221,0
291833115001,291833116021,0
291833114223,291833114221,0
291833114223,291833116021,0
291833114221,291833116021,0
291833114223,291833116021,2.966387795
291833117343,291833116021,1.775375948
291833117341,291833116021,0.55497136
291833117341,291833118021,0
291833117341,291833117122,0
291833117341,291833116021,0
291833118021,291833117122,0
291833118021,291833116021,0
291833117122,291833116021,0
291833118023,291833120952,3.721744426
291833118023,291833118011,4.710255616
291833118023,291833118024,3.019827203
291833118023,291833118021,0
291833118023,291833118024,0
291833118023,291833118022,0
291833118021,291833118024,0
291833118021,291833118022,0
291833118024,291833118022,0
291833118023,291833118022,4.72391199
291833118021,291833118022,2.386385632
291833118021,291833118024,0.695929766
291833118021,291833117122,1.690859918
291950904002,291950904003,1.503641152
291950904001,291950904003,2.306814619
291950905003,291950904003,4.276797955
291950906002,291950905001,0.74877991
291950906001,291950905001,0.930906352
291950904002,291950905001,0.488416146
291950905003,291950905001,1.977343761
291950902002,291950905001,4.346031246
291950905002,291950905001,3.89816979
291950905002,291950902002,3.928422662
291950905002,291950903003,2.667048919
291950906002,291950905002,0
291950906002,291950906001,0
291950906002,291950903003,0
291950905002,291950906001,0
291950905002,291950903003,0
291950906001,291950903003,0
291950906002,291950905002,1.504225433
291950906001,291950903003,1.512276841
291950906001,291950906003,1.146493112
291950904002,291950906001,0.164592226
291950906002,291950906001,1.212746869
291070905002,291950907002,5.805721024
291950907001,291950907002,19.9436355
291950908001,291950907002,14.32911554
291594801003,291950907002,4.746519886
291594802002,291950907002,10.76714543
