GEOID,district
29183311907,7
29183311908,7
29183311909,7
29183312001,7
29183312002,7
29183312003,7
29183312094,7
29183312095,7
29183312096,7
29183312192,7
29183312193,7
29183312194,7
29183312195,7
29183312204,7
29183312206,7
29183312207,7
29183312208,7
29183312209,7
29183312300,7
29183312400,7
29183980000,1
29185480100,2
29185480200,2
29185480300,2
29186960101,3
29186960102,3
29186960200,3
29186960300,3
29186960400,3
29187950103,3
29187950104,3
29187950105,3
29187950106,3
29187950300,3
29187950401,3
29187950402,3
29187950600,3
29187950701,3
29187950702,3
29187950703,3
29187950801,3
29187950802,3
29187950901,3
29187950902,3
29187951001,3
29187951002,3
29187951101,3
29187951102,3
29189210101,7
29189210102,4
29189210200,4
29189210300,4
29189210400,4
29189210501,4
29189210502,4
29189210600,4
29189210702,4
29189210703,7
29189210704,7
29189210803,4
29189210805,4
29189210806,7
29189210807,7
29189210808,7
29189210912,7
29189210921,7
29189210923,7
29189210924,7
29189210925,4
29189210926,7
29189210927,7
29189210928,7
29189211001,4
29189211002,4
29189211101,4
29189211102,4
29189211201,4
29189211202,4
29189211301,7
29189211331,7
29189211332,7
29189211333,7
29189211334,7
29189211401,7
29189211402,7
29189211500,4
29189211600,4
29189211700,4
29189211801,4
29189211802,4
29189211900,4
29189212002,4
29189212003,4
29189212004,4
29189212101,4
29189212102,4
29189212201,4
29189212202,4
29189212300,4
29189212400,4
29189212500,4
29189212600,4
29189212701,4
29189212702,4
29189213102,7
29189213103,4
29189213104,7
29189213202,1
29189213203,1
29189213204,1
29189213301,4
29189213302,4
29189213401,4
29189213402,4
29189213500,4
29189213600,4
29189213701,4
29189213702,4
29189213800,4
29189213900,4
29189214100,4
29189214200,4
29189214300,4
29189214400,4
29189214500,4
29189214601,4
29189214602,4
29189214700,4
29189214800,4
29189214901,1
29189214902,1
29189215001,1
29189215003,4
29189215004,4
29189215005,4
29189215102,1
29189215103,1
29189215105,1
29189215141,1
29189215143,1
29189215144,1
29189215145,1
29189215146,1
29189215201,1
29189215231,1
29189215233,1
29189215234,1
29189215235,1
29189215236,1
29189215301,4
29189215302,1
29189215400,4
29189215500,4
29189215600,4
29189215700,4
29189215801,4
29189215802,4
29189215803,4
29189215901,4
29189215902,4
29189216000,4
29189216101,4
29189216102,4
29189216201,4
29189216202,4
29189216300,4
29189216401,4
29189216402,4
29189216500,4
29189216600,4
29189216700,4
29189216800,4
29189216900,4
29189217000,4
29189217200,4
29189217300,4
29189217400,4
29189217500,4
29189217600,1
29189217701,1
29189217702,1
29189217802,1
29189217806,1
29189217807,1
29189217841,1
29189217851,1
29189217852,1
29189217853,1
29189217854,1
29189217921,1
29189217923,1
29189217931,1
29189217932,1
29189217941,1
29189217942,1
29189217943,1
29189217944,1
29189218012,1
29189218013,1
29189218014,1
29189218015,1
29189218016,1
29189218102,1
29189218104,1
29189218105,1
29189218201,1
29189218300,1
29189218401,1
29189218402,1
29189218500,1
29189218600,1
29189218800,1
29189218901,4
29189218902,4
29189219100,4
29189219200,4
29189219300,1
29189219400,1
29189219501,4
29189219502,4
29189219601,4
29189219602,4
29189219700,4
29189219801,4
29189219802,4
29189219900,4
29189220001,4
29189220002,4
29189220101,4
29189220102,4
29189220200,4
29189220300,4
29189220441,4
29189220442,4
29189220443,1
29189220445,1
29189220446,1
29189220447,1
29189220448,4
29189220449,1
29189220450,1
29189220451,1
29189220452,1
29189220501,4
29189220503,4
29189220504,4
29189220601,4
29189220602,4
29189220701,4
29189220702,1
29189220703,1
29189220801,4
29189220802,1
29189220803,1
29189221000,1
29189221100,1
29189221201,1
29189221202,1
29189221332,1
29189221335,1
29189221336,1
29189221337,4
29189221338,1
29189221339,1
29189221421,1
29189221423,1
29189221424,1
29189221425,1
29189221426,1
29189221502,1
29189221503,1
29189221506,1
29189221621,1
29189221624,1
29189221625,1
29189221626,1
29189221627,1
29189221629,1
29189221630,1
29189221631,1
29189221800,4
29189221900,1
29189222000,1
29189222100,1
29195090100,5
29195090200,5
29195090300,5
29195090400,5
29195090500,5
29195090600,5
29195090700,5
29195090800,5
29197470100,5
29197470200,5
29199480100,5
29199480200,5
29201780100,3
29201780200,3
29201780300,3
29201780400,3
29201780600,3
29201780700,3
29201781000,3
29201781100,3
29201781201,3
29201781202,3
29201781300,3
29203470100,3
29203470200,3
29205450100,5
29205450200,5
29205450300,5
29207470100,3
29207470200,3
29207470300,3
29207470400,3
29207470500,3
29207470600,3
29207470700,3
29207470800,3
29209090101,6
29209090102,6
29209090201,6
29209090202,6
29209090401,6
29209090402,6
29209090501,6
29209090502,6
29209090603,6
29209090604,6
29209090605,6
29209090606,6
29211480100,8
29211480200,8
29211480300,8
29213480106,6
29213480107,6
29213480108,6
29213480109,6
29213480203,6
29213480204,6
29213480205,6
29213480206,6
29213480207,6
29213480208,6
29213480301,6
29213480302,6
29213480402,6
29213480403,6
29213480404,6
29213480501,6
29213480503,6
29213480504,6
29215480101,3
29215480102,3
29215480201,3
29215480202,3
29215480301,3
29215480302,3
29215480401,3
29215480402,3
29217950100,2
29217950200,2
29217950300,2
29217950400,2
29217950500,2
29217950600,2
29219820104,7
29219820105,7
29219820106,7
29219820107,7
29219820108,7
29219820109,7
29219820201,7
29219820203,7
29219820204,7
29221460101,3
29221460102,3
29221460200,3
29221460300,3
29221460400,3
29221460500,3
29223690100,3
29223690200,3
29223690300,3
29223690400,3
29225470101,2
29225470102,2
29225470201,2
29225470202,2
29225470301,2
29225470302,2
29225470401,2
29225470402,2
29227960100,8
29229490100,2
29229490200,2
29229490300,2
29229490400,2
29510101100,4
29510101200,4
29510101300,4
29510101400,4
29510101500,4
29510101800,4
29510102100,4
29510102200,4
29510102300,4
29510102400,4
29510102500,4
29510103100,4
29510103400,4
29510103600,4
29510103700,4
29510103800,4
29510104200,4
29510104500,4
29510105198,4
29510105200,4
29510105300,4
29510105400,4
29510105500,4
29510106100,4
29510106200,4
29510106300,4
29510106400,4
29510106500,4
29510106600,4
29510106700,4
29510107200,4
29510107300,4
29510107400,4
29510107500,4
29510107600,4
29510108100,4
29510108200,4
29510108300,4
29510109600,4
29510109700,4
29510110100,4
29510110200,4
29510110300,4
29510110400,4
29510110500,4
29510111100,4
29510111200,4
29510111300,4
29510112100,4
29510112200,4
29510112300,4
29510112400,4
29510113500,4
29510114101,4
29510114102,4
29510114200,4
29510114300,4
29510115100,4
29510115200,4
29510115300,4
29510115400,4
29510115500,4
29510115600,4
29510115700,4
29510116100,4
29510116200,4
29510116301,4
29510116302,4
29510116400,4
29510116500,4
29510117100,4
29510117200,4
29510117400,4
29510118100,4
29510118600,4
29510119101,4
29510119102,4
29510119200,4
29510119300,4
29510120200,4
29510121200,4
29510123100,4
29510123200,4
29510123300,4
29510124100,4
29510124200,4
29510124300,4
29510124600,4
29510125500,4
29510125600,4
29510125700,4
29510126600,4
29510126700,4
29510126800,4
29510126900,4
29510127000,4
29510127100,4
29510127200,4
29510127300,4
29510127400,4
29510127500,4
29510127600,4
29510127700,4
29510127800,4
