GEOID,district
29001950100,4
29001950200,4
29001950300,4
29001950400,4
29001950501,4
29001950502,4
29001950900,4
29001951000,4
29003010100,3
29003010201,3
29003010202,3
29003010300,3
29003010400,3
29005950100,3
29005950200,3
29007950100,4
29007950200,4
29007950300,4
29007950400,4
29007950500,4
29007950600,4
29007950700,4
29009960101,8
29009960102,8
29009960201,8
29009960202,8
29009960301,8
29009960302,8
29009960401,8
29009960402,8
29009960500,8
29009960600,8
29011960100,8
29011960200,8
29011960300,8
29013070100,6
29013070200,6
29013070300,6
29013070400,6
29015460100,6
29015460200,6
29015460300,6
29015460400,6
29015460701,6
29015460702,6
29015460801,6
29015460802,6
29017950100,5
29017950200,5
29017950300,5
29019000200,1
29019000300,1
29019000500,1
29019000600,1
29019000700,1
29019000900,1
29019001001,1
29019001003,1
29019001004,1
29019001105,1
29019001106,1
29019001107,1
29019001108,1
29019001109,1
29019001110,1
29019001201,1
29019001202,1
29019001300,1
29019001401,1
29019001402,1
29019001503,1
29019001505,1
29019001506,1
29019001507,1
29019001508,1
29019001602,1
29019001603,1
29019001604,1
29019001702,1
29019001703,1
29019001704,1
29019001803,1
29019001806,1
29019001807,1
29019001901,1
29019001903,1
29019001904,1
29019002000,1
29019002100,1
29019002200,1
29021000100,3
29021000200,3
29021000300,3
29021000400,3
29021000500,3
29021000600,3
29021000701,3
29021000702,3
29021000900,3
29021001000,3
29021001100,3
29021001200,3
29021001500,3
29021001600,3
29021001700,3
29021001800,3
29021002100,3
29021002200,3
29021002300,3
29021002400,3
29021002500,3
29021002700,3
29021002800,3
29021002900,3
29021003001,3
29021003002,3
29023950101,5
29023950102,5
29023950201,5
29023950202,5
29023950301,5
29023950302,5
29023950400,5
29023950500,5
29023950600,5
29023950700,5
29023950800,5
29023950900,5
29025950100,3
29025950201,3
29025950202,3
29027070100,1
29027070200,1
29027070301,1
29027070302,1
29027070400,1
29027070500,1
29027070601,1
29027070602,1
29027070701,1
29027070702,1
29027070800,1
29029950101,6
29029950102,6
29029950201,6
29029950202,6
29029950301,6
29029950302,6
29029950401,6
29029950402,6
29029950500,6
29029950600,6
29029950701,6
29029950702,6
29029950801,6
29029950802,6
29029950900,6
29029951101,6
29029951102,6
29029951201,6
29029951202,6
29031880100,5
29031880200,5
29031880300,5
29031880401,5
29031880402,5
29031880501,5
29031880502,5
29031880600,5
29031880700,5
29031880800,5
29031880900,5
29031881000,5
29031881100,5
29031881200,5
29031881301,5
29031881302,5
29031881400,5
29031881500,5
29031881600,5
29033960100,1
29033960200,1
29033960300,1
29035960100,5
29035960200,5
29037060001,6
29037060003,6
29037060004,6
29037060100,6
29037060202,6
29037060305,6
29037060306,6
29037060307,6
29037060308,6
29037060309,6
29037060401,6
29037060402,6
29037060500,6
29037060601,6
29037060602,6
29037060700,6
29037060800,6
29037060904,6
29037061001,6
29037061002,6
29037061100,6
29037061200,6
29037061300,6
29037061400,6
29039870101,6
29039870102,6
29039870200,6
29039870300,6
29041470100,1
29041470200,1
29041470300,1
29043020101,8
29043020102,8
29043020201,8
29043020202,8
29043020204,8
29043020205,8
29043020206,8
29043020207,8
29043020302,8
29043020303,8
29043020304,8
29043020307,8
29043020308,8
29043020309,8
29043020310,8
29043020401,8
29043020402,8
29043020501,8
29043020502,8
29045950100,4
29045950200,4
29045950300,4
29047020201,3
29047020202,3
29047020300,3
29047020400,3
29047020500,3
29047020602,3
29047020603,3
29047020604,3
29047020802,3
29047020803,3
29047020901,3
29047020902,3
29047021001,3
29047021003,3
29047021004,3
29047021101,3
29047021103,3
29047021104,3
29047021105,3
29047021204,3
29047021208,3
29047021209,3
29047021210,3
29047021211,3
29047021212,3
29047021213,3
29047021214,3
29047021303,3
29047021307,3
29047021309,3
29047021311,3
29047021312,3
29047021313,3
29047021314,3
29047021401,3
29047021403,3
29047021404,3
29047021601,3
29047021602,3
29047021701,3
29047021703,3
29047021704,3
29047021806,3
29047021807,3
29047021808,3
29047021809,3
29047021810,3
29047021811,3
29047021812,3
29047021900,3
29047022000,3
29047022100,3
29047022200,3
29047022301,3
29047022302,3
29049960100,3
29049960201,3
29049960202,3
29049960300,3
29049960400,3
29051010300,1
29051010401,1
29051010402,1
29051010500,1
29051010600,1
29051010701,1
29051010702,1
29051010801,1
29051010802,1
29051010901,1
29051010902,1
29051020198,1
29051020200,1
29051020300,1
29051020400,1
29051020500,1
29051020600,1
29051020700,1
29053950100,1
29053950200,1
29053950300,1
29053950400,1
29053950500,1
29055450101,5
29055450103,5
29055450104,5
29055450200,5
29055450301,5
29055450302,5
29055450401,5
29055450402,5
29057480100,8
29057480200,8
29059480100,6
29059480200,6
29059480301,6
29059480302,6
29061470100,3
29061470200,3
29063080101,3
29063080102,3
29063080200,3
29065960100,5
29065960200,5
29065960300,5
29065960400,5
29067950100,5
29067950200,5
29067950500,5
29069360100,5
29069360200,5
29069360300,5
29069360400,5
29069360500,5
29069360600,5
29069360700,5
29069360800,5
29069360900,5
29069361000,5
29071800101,4
29071800102,4
29071800103,4
29071800104,4
29071800201,4
29071800202,4
29071800301,4
29071800302,4
29071800401,4
29071800403,4
29071800404,4
29071800501,4
29071800502,4
29071800603,4
29071800604,4
29071800605,4
29071800606,4
29071800702,4
29071800703,4
29071800704,4
29071800801,4
29071800802,4
29071800901,4
29071800903,4
29071800904,4
29071801000,4
29071801101,4
29071801102,4
29073960100,4
29073960200,4
29073960300,4
29073960400,4
29073960500,4
29075960100,3
29075960200,3
29077000101,8
29077000102,8
29077000200,8
29077000300,8
29077000400,8
29077000501,8
29077000502,8
29077000600,8
29077000700,8
29077000800,8
29077000900,8
29077001000,8
29077001100,8
29077001200,8
29077001301,8
29077001302,8
29077001401,8
29077001402,8
29077001500,8
29077001700,8
29077001800,8
29077001900,8
29077002200,8
29077002300,8
29077002402,8
29077002502,8
29077002600,8
29077002700,8
29077002800,8
29077002900,8
29077003003,8
29077003004,8
29077003100,8
29077003200,8
29077003300,8
29077003600,8
29077003701,8
29077003702,8
29077003801,8
29077003802,8
29077003900,8
29077004002,8
29077004003,8
29077004004,8
29077004005,8
29077004104,8
29077004105,8
29077004106,8
29077004107,8
29077004108,8
29077004109,8
29077004201,8
29077004202,8
29077004303,8
29077004304,8
29077004305,8
29077004306,8
29077004401,8
29077004402,8
29077004500,8
29077004601,8
29077004602,8
29077004700,8
29077004802,8
29077004803,8
29077004804,8
29077004805,8
29077004900,8
29077005001,8
29077005002,8
29077005100,8
29077005201,8
29077005202,8
29077005500,8
29077005600,8
29077005700,8
