GEOID,district
29107090602,3
29109470100,2
29109470201,2
29109470202,2
29109470300,2
29109470401,2
29109470402,2
29109470501,2
29109470502,2
29109470601,2
29109470602,2
29111970100,3
29111970200,3
29111970300,3
29111970400,3
29113810100,5
29113810203,5
29113810204,5
29113810205,5
29113810206,5
29113810305,5
29113810306,5
29113810307,5
29113810308,5
29113810309,5
29113810310,5
29113810401,5
29113810402,5
29115490100,3
29115490200,3
29115490300,3
29115490400,3
29115490500,3
29117480100,3
29117480200,3
29117480300,3
29117480400,3
29117480500,3
29119070101,2
29119070102,2
29119070200,2
29119070300,2
29119070401,2
29119070402,2
29121960100,3
29121960200,3
29121960300,3
29121960400,3
29121960500,3
29123960100,4
29123960201,4
29123960202,4
29123960300,4
29125880100,4
29125880298,4
29125880300,4
29127960100,3
29127960200,3
29127960300,3
29127960400,3
29127960500,3
29127960600,3
29127960800,3
29127960900,3
29129470100,3
29129470200,3
29131962501,4
29131962502,4
29131962600,4
29131962701,4
29131962702,4
29131962801,4
29131962802,4
29131962901,4
29131962902,4
29133950100,4
29133950200,4
29133950300,4
29133950400,4
29135385100,3
29135385200,3
29135385300,3
29135385400,3
29137960100,3
29137960200,3
29137960300,3
29139970100,5
29139970200,5
29139970300,5
29139970400,5
29141470100,7
29141470200,7
29141470300,7
29141470401,7
29141470402,7
29141470501,7
29141470502,7
29141470503,7
29143960100,4
29143960200,4
29143960300,4
29143960400,4
29143960500,4
29143960600,4
29145020100,2
29145020200,2
29145020300,2
29145020401,2
29145020402,2
29145020501,2
29145020502,2
29145020601,2
29145020602,2
29145020700,2
29145020800,2
29145020900,2
29145021000,2
29147470100,3
29147470200,3
29147470301,3
29147470302,3
29147470400,3
29147470500,3
29149480100,4
29149480200,4
29149480300,4
29151490100,5
29151490200,5
29151490300,5
29151490400,5
29153470101,4
29153470102,4
29153470200,4
29155470100,4
29155470200,4
29155470300,4
29155470400,4
29155470500,4
29155470600,4
29157470100,4
29157470200,4
29157470300,4
29157470400,4
29157470500,4
29159480100,7
29159480200,7
29159480300,7
29159480400,7
29159480500,7
29159480600,7
29159480700,7
29159480800,7
29159480900,7
29159481000,7
29159481100,7
29161890100,4
29161890200,4
29161890301,4
29161890302,4
29161890401,4
29161890402,4
29161890500,4
29161890600,4
29161890700,4
29161890800,4
29161890900,4
29161891000,4
29163460100,5
29163460200,5
29163460300,5
29163460400,5
29163460500,5
29165030002,1
29165030003,1
29165030004,1
29165030101,1
29165030102,1
29165030103,1
29165030201,1
29165030207,1
29165030208,1
29165030210,1
29165030211,1
29165030212,1
29165030213,1
29165030214,1
29165030215,1
29165030216,1
29165030306,1
29165030308,1
29165030309,1
29165030310,1
29165030401,1
29165030501,1
29165030502,1
29165030601,1
29165030602,1
29165030700,1
29165980000,1
29167960101,2
29167960102,2
29167960201,2
29167960202,2
29167960301,2
29167960302,2
29167960401,2
29167960402,2
29169470101,4
29169470102,4
29169470286,4
29169470288,4
29169470289,4
29169470389,4
29169470390,4
29169470401,4
29169470402,4
29169470501,4
29169470502,4
29169470601,4
29169470602,4
29171960100,3
29171960200,3
29173470100,5
29173470200,5
29173470300,5
29175490100,3
29175490200,3
29175490300,3
29175490400,3
29175490500,3
29175490600,3
29177080001,3
29177080002,3
29177080100,3
29177080201,3
29177080202,3
29177080300,3
29179380100,4
29179380200,4
29181870100,4
29181870200,4
29181870300,4
29181870400,4
29183310100,8
29183310201,5
29183310202,8
29183310301,8
29183310302,8
29183310400,8
29183310501,8
29183310502,8
29183310601,8
29183310602,8
29183310700,8
29183310801,5
29183310802,5
29183310901,8
29183310902,8
29183310903,8
29183311001,8
29183311003,8
29183311004,8
29183311103,5
29183311114,5
29183311122,8
29183311124,5
29183311132,8
29183311145,8
29183311146,8
29183311147,8
29183311148,8
29183311149,5
29183311150,8
29183311151,5
29183311152,5
29183311153,5
29183311154,5
29183311203,5
29183311211,8
29183311212,5
29183311221,5
29183311294,5
29183311296,5
29183311311,5
29183311312,5
29183311322,5
29183311331,5
29183311391,5
29183311422,5
29183311500,5
29183311602,5
29183311603,5
29183311604,5
29183311712,5
29183311721,5
29183311732,5
29183311733,5
29183311734,5
29183311735,5
29183311737,5
29183311738,5
29183311739,5
29183311740,5
29183311801,5
29183311802,5
29183311903,5
29183311904,5
29183311907,5
29183311908,5
29183311909,5
29183312001,5
29183312002,5
29183312003,5
29183312094,5
29183312095,5
29183312096,5
29183312192,5
29183312193,5
29183312194,5
29183312195,5
29183312204,5
29183312206,5
29183312207,5
29183312208,5
29183312209,5
29183312300,8
29183312400,5
29183980000,5
29185480100,7
29185480200,7
29185480300,7
29186960101,5
29186960102,5
29186960200,5
29186960300,5
29186960400,5
29187950103,5
29187950104,5
29187950105,5
29187950106,5
29187950300,5
29187950401,5
29187950402,5
29187950600,5
29187950701,5
29187950702,5
29187950703,5
29187950801,5
29187950802,5
29187950901,5
29187950902,5
29187951001,5
29187951002,5
29187951101,5
29187951102,5
29189210101,8
29189210102,8
29189210200,8
29189210300,8
29189210400,8
29189210501,8
29189210502,8
29189210600,8
29189210702,8
29189210703,8
29189210704,8
29189210803,8
29189210805,8
29189210806,8
29189210807,8
29189210808,8
29189210912,8
29189210921,8
29189210923,8
29189210924,8
29189210925,8
29189210926,8
29189210927,8
29189210928,8
29189211001,8
29189211002,8
29189211101,8
29189211102,8
29189211201,8
29189211202,8
29189211301,8
29189211331,8
29189211332,8
29189211333,8
29189211334,8
29189211401,8
29189211402,8
29189211500,8
29189211600,8
29189211700,8
29189211801,8
29189211802,8
29189211900,8
29189212002,8
29189212003,8
29189212004,8
29189212101,8
29189212102,8
29189212201,8
29189212202,8
29189212300,8
29189212400,8
29189212500,8
29189212600,8
29189212701,8
29189212702,8
29189213102,8
29189213103,8
29189213104,8
29189213202,8
29189213203,8
29189213204,8
29189213301,8
29189213302,8
29189213401,8
29189213402,8
29189213500,8
29189213600,8
29189213701,8
29189213702,8
29189213800,8
29189213900,8
29189214100,8
29189214200,8
29189214300,6
29189214400,8
29189214500,6
29189214601,8
29189214602,8
29189214700,8
29189214800,8
29189214901,8
29189214902,8
29189215001,8
29189215003,8
29189215004,8
29189215005,8
29189215102,8
29189215103,8
29189215105,8
29189215141,8
29189215143,8
29189215144,8
29189215145,8
29189215146,8
29189215201,8
29189215231,8
29189215233,8
29189215234,8
29189215235,8
29189215236,8
29189215301,8
29189215302,8
29189215400,6
29189215500,6
29189215600,8
29189215700,6
29189215801,6
29189215802,6
29189215803,6
29189215901,6
29189215902,8
29189216000,6
29189216101,6
29189216102,6
29189216201,6
29189216202,6
29189216300,6
29189216401,6
29189216402,6
29189216500,6
29189216600,6
29189216700,6
29189216800,6
29189216900,6
29189217000,6
29189217200,6
29189217300,6
29189217400,6
29189217500,6
29189217600,8
29189217701,8
29189217702,8
29189217802,8
29189217806,8
29189217807,8
29189217841,8
29189217851,8
29189217852,8
29189217853,8
29189217854,8
29189217921,6
29189217923,8
29189217931,8
29189217932,8
29189217941,8
29189217942,6
29189217943,8
29189217944,6
29189218012,8
29189218013,8
29189218014,8
29189218015,8
29189218016,8
29189218102,6
29189218104,6
29189218105,6
29189218201,6
29189218300,6
29189218401,8
29189218402,6
29189218500,6
29189218600,6
29189218800,6
29189218901,6
29189218902,6
29189219100,6
29189219200,6
29189219300,6
29189219400,6
29189219501,6
29189219502,6
29189219601,6
29189219602,6
29189219700,6
29189219801,6
29189219802,6
29189219900,6
29189220001,6
29189220002,6
29189220101,6
29189220102,6
29189220200,6
29189220300,6
29189220441,6
29189220442,6
29189220443,6
29189220445,6
29189220446,6
29189220447,6
29189220448,6
29189220449,6
29189220450,6
29189220451,6
29189220452,6
29189220501,6
29189220503,6
29189220504,6
29189220601,6
29189220602,6
29189220701,6
29189220702,6
29189220703,6
29189220801,6
29189220802,6
29189220803,6
29189221000,6
29189221100,6
29189221201,6
29189221202,6
29189221332,6
29189221335,6
29189221336,6
29189221337,6
29189221338,6
29189221339,6
29189221421,6
29189221423,6
29189221424,6
29189221425,6
29189221426,6
29189221502,5
29189221503,5
29189221506,8
29189221621,8
29189221624,8
29189221625,8
29189221626,8
29189221627,8
29189221629,8
29189221630,8
29189221631,8
29189221800,8
29189221900,6
29189222000,6
29189222100,8
29195090100,3
29195090200,3
29195090300,3
29195090400,3
29195090500,3
29195090600,3
29195090700,3
29195090800,3
29197470100,3
29197470200,3
29199480100,3
29199480200,3
29201780100,4
29201780200,4
29201780300,4
29201780400,4
29201780600,4
29201780700,4
29201781000,4
29201781100,4
29201781201,4
29201781202,4
29201781300,4
29203470100,4
29203470200,4
29205450100,3
29205450200,3
29205450300,3
29207470100,4
29207470200,4
29207470300,4
29207470400,4
29207470500,4
29207470600,4
29207470700,4
29207470800,4
29209090101,2
29209090102,2
29209090201,2
29209090202,2
29209090401,2
29209090402,2
29209090501,2
29209090502,2
29209090603,2
29209090604,2
29209090605,2
29209090606,2
29211480100,3
29211480200,3
29211480300,3
29213480106,4
29213480107,4
29213480108,4
29213480109,4
29213480203,4
29213480204,4
29213480205,4
29213480206,4
29213480207,4
29213480208,4
29213480301,4
29213480302,4
29213480402,4
29213480403,4
29213480404,4
29213480501,4
29213480503,4
29213480504,4
29215480101,4
29215480102,4
29215480201,4
29215480202,4
29215480301,4
29215480302,4
29215480401,4
29215480402,4
29217950100,7
29217950200,7
29217950300,7
29217950400,7
29217950500,7
29217950600,7
29219820104,5
29219820105,5
29219820106,5
29219820107,5
29219820108,5
29219820109,5
29219820201,5
29219820203,5
29219820204,5
29221460101,5
29221460102,5
29221460200,5
29221460300,5
29221460400,5
29221460500,5
29223690100,4
29223690200,4
29223690300,4
29223690400,4
29225470101,4
29225470102,4
29225470201,4
29225470202,4
29225470301,4
29225470302,4
29225470401,4
29225470402,4
29227960100,3
29229490100,4
29229490200,4
29229490300,4
29229490400,4
29510101100,6
29510101200,6
29510101300,6
29510101400,6
29510101500,6
29510101800,6
29510102100,6
29510102200,6
29510102300,6
29510102400,6
29510102500,6
29510103100,6
29510103400,6
29510103600,6
29510103700,6
29510103800,6
29510104200,6
29510104500,6
29510105198,6
29510105200,6
29510105300,6
29510105400,8
29510105500,8
29510106100,8
29510106200,8
29510106300,8
29510106400,8
29510106500,8
29510106600,8
29510106700,8
29510107200,8
29510107300,8
29510107400,8
29510107500,8
29510107600,8
29510108100,8
29510108200,8
29510108300,8
29510109600,8
29510109700,8
29510110100,8
29510110200,8
29510110300,8
29510110400,8
29510110500,8
29510111100,8
29510111200,8
29510111300,8
29510112100,6
29510112200,6
29510112300,8
29510112400,6
29510113500,6
29510114101,6
29510114102,6
29510114200,6
29510114300,6
29510115100,6
29510115200,6
29510115300,6
29510115400,6
29510115500,6
29510115600,6
29510115700,6
29510116100,6
29510116200,6
29510116301,6
29510116302,6
29510116400,6
29510116500,6
29510117100,6
29510117200,6
29510117400,6
29510118100,6
29510118600,6
29510119101,6
29510119102,6
29510119200,6
29510119300,6
29510120200,8
29510121200,8
29510123100,6
29510123200,6
29510123300,6
29510124100,6
29510124200,6
29510124300,6
29510124600,6
29510125500,6
29510125600,8
29510125700,8
29510126600,8
29510126700,8
29510126800,6
29510126900,8
29510127000,8
29510127100,8
29510127200,6
29510127300,6
29510127400,6
29510127500,8
29510127600,6
29510127700,8
29510127800,6
