GEOID20,district
29189210803,2
29189210805,2
29189210806,2
29189210807,2
29189210808,2
29189210912,2
29189210921,2
29189210923,2
29189210924,2
29189210925,2
29189210926,2
29189210927,2
29189210928,2
29189211001,2
29189211002,2
29189211101,2
29189211102,2
29189211201,2
29189211202,2
29189211301,2
29189211331,2
29189211332,2
29189211333,2
29189211334,2
29189211401,2
29189211402,2
29189211500,2
29189211600,2
29189211700,2
29189211801,2
29189211802,2
29189211900,2
29189212002,2
29189212003,2
29189212004,2
29189212101,2
29189212102,2
29189212201,2
29189212202,2
29189212300,2
29189212400,2
29189212500,2
29189212600,2
29189212701,2
29189212702,2
29189213102,2
29189213103,2
29189213104,2
29189213202,2
29189213203,2
29189213204,2
29189213301,2
29189213302,2
29189213401,2
29189213402,2
29189213500,2
29189213600,2
29189213701,2
29189213702,2
29189213800,2
29189213900,2
29189214100,2
29189214200,2
29189214300,2
29189214400,2
29189214500,2
29189214601,2
29189214602,2
29189214700,2
29189214800,2
29189214901,2
29189214902,2
29189215001,2
29189215003,2
29189215004,2
29189215005,2
29189215102,2
29189215103,2
29189215105,3
29189215141,3
29189215143,3
29189215144,3
29189215145,2
29189215146,2
29189215201,3
29189215231,3
29189215233,3
29189215234,3
29189215235,3
29189215236,3
29189215301,2
29189215302,2
29189215400,2
29189215500,2
29189215600,2
29189215700,2
29189215801,2
29189215802,2
29189215803,2
29189215901,2
29189215902,2
29189216000,2
29189216101,2
29189216102,2
29189216201,2
29189216202,2
29189216300,2
29189216401,2
29189216402,2
29189216500,2
29189216600,2
29189216700,2
29189216800,2
29189216900,2
29189217000,2
29189217200,2
29189217300,2
29189217400,2
29189217500,2
29189217600,2
29189217701,2
29189217702,3
29189217802,3
29189217806,3
29189217807,7
29189217841,7
29189217851,7
29189217852,7
29189217853,7
29189217854,7
29189217921,3
29189217923,3
29189217931,3
29189217932,3
29189217941,3
29189217942,3
29189217943,3
29189217944,3
29189218012,3
29189218013,3
29189218014,3
29189218015,3
29189218016,3
29189218102,3
29189218104,3
29189218105,3
29189218201,3
29189218300,3
29189218401,3
29189218402,3
29189218500,3
29189218600,3
29189218800,3
29189218901,2
29189218902,2
29189219100,2
29189219200,2
29189219300,2
29189219400,2
29189219501,3
29189219502,3
29189219601,3
29189219602,2
29189219700,3
29189219801,3
29189219802,3
29189219900,3
29189220001,3
29189220002,3
29189220101,3
29189220102,3
29189220200,3
29189220300,3
29189220441,3
29189220442,3
29189220443,3
29189220445,3
29189220446,3
29189220447,3
29189220448,3
29189220449,3
29189220450,3
29189220451,3
29189220452,3
29189220501,3
29189220503,3
29189220504,3
29189220601,3
29189220602,3
29189220701,3
29189220702,3
29189220703,3
29189220801,3
29189220802,3
29189220803,3
29189221000,3
29189221100,3
29189221201,3
29189221202,3
29189221332,3
29189221335,3
29189221336,3
29189221337,3
29189221338,3
29189221339,3
29189221421,3
29189221423,3
29189221424,3
29189221425,3
29189221426,3
29189221502,3
29189221503,3
29189221506,3
29189221621,3
29189221624,3
29189221625,3
29189221626,3
29189221627,7
29189221629,7
29189221630,3
29189221631,3
29189221800,2
29189221900,3
29189222000,3
29189222100,3
29195,5
29197470100,1
29197470200,1
29199480100,5
29199480200,5
29201,8
29203470100,8
29203470200,8
29205450100,5
29205450200,5
29205450300,5
29207,8
29209,6
29211480100,1
29211480200,1
29211480300,1
29213,6
29215,8
29217,4
29219,7
29221,8
29223,8
29225,6
29227960100,1
29229,8
29510101100,3
29510101200,3
29510101300,3
29510101400,3
29510101500,3
29510101800,3
29510102100,3
29510102200,3
29510102300,3
29510102400,3
29510102500,3
29510103100,3
29510103400,2
29510103600,2
29510103700,2
29510103800,2
29510104200,2
29510104500,2
29510105198,2
29510105200,2
29510105300,2
29510105400,2
29510105500,2
29510106100,2
29510106200,2
29510106300,2
29510106400,2
29510106500,2
29510106600,2
29510106700,2
29510107200,2
29510107300,2
29510107400,2
29510107500,2
29510107600,2
29510108100,2
29510108200,2
29510108300,2
29510109600,2
29510109700,2
29510110100,2
29510110200,2
29510110300,2
29510110400,2
29510110500,2
29510111100,2
29510111200,2
29510111300,2
29510112100,2
29510112200,2
29510112300,2
29510112400,2
29510113500,2
29510114101,2
29510114102,2
29510114200,2
29510114300,2
29510115100,2
29510115200,2
29510115300,2
29510115400,3
29510115500,3
29510115600,3
29510115700,3
29510116100,2
29510116200,2
29510116301,2
29510116302,2
29510116400,3
29510116500,3
29510117100,2
29510117200,2
29510117400,3
29510118100,2
29510118600,2
29510119101,2
29510119102,2
29510119200,2
29510119300,2
29510120200,2
29510121200,2
29510123100,2
29510123200,2
29510123300,2
29510124100,3
29510124200,3
29510124300,3
29510124600,2
29510125500,2
29510125600,2
29510125700,2
29510126600,2
29510126700,2
29510126800,2
29510126900,2
29510127000,2
29510127100,2
29510127200,2
29510127300,2
29510127400,2
29510127500,2
29510127600,2
29510127700,2
29510127800,2
0,0
