GEOID20,district
29099700607,22
29099700700,22
29099700801,22
29099700802,22
29099700900,3
29099701001,3
29099701002,3
29099701101,3
29099701102,3
29099701200,3
29099701300,3
29099701401,3
29099701403,3
29099701404,3
29101,21
29103,18
29105,28
29107,21
29109,29
29111,18
29113,10
29115,18
29117,21
29119,29
29121,18
29123,27
29125,6
29127,18
29129,12
29131,6
29133,25
29135,6
29137,10
29139,10
29141,6
29143,25
29145,32
29147,12
29149,33
29151,6
29153,33
29155,25
29157,27
29159,28
29161,16
29163,18
29165,34
29167,28
29169,16
29171,12
29173,18
29175,18
29177,21
29179,3
29181,33
29183310100,23
29183310201,23
29183310202,23
29183310301,23
29183310302,23
29183310400,23
29183310501,23
29183310502,23
29183310601,23
29183310602,23
29183310700,23
29183310801,23
29183310802,23
29183310901,23
29183310902,23
29183310903,23
29183311001,23
29183311003,23
29183311004,23
29183311103,23
29183311114,2
29183311122,23
29183311124,2
29183311132,23
29183311145,23
29183311146,23
29183311147,23
29183311148,23
29183311149,23
29183311150,23
29183311151,2
29183311152,2
29183311153,2
29183311154,2
29183311203,23
29183311211,23
29183311212,23
29183311221,23
29183311294,23
29183311296,23
29183311311,23
29183311312,23
29183311322,2
29183311331,23
29183311391,23
29183311422,2
29183311500,2
29183311602,2
29183311603,2
29183311604,2
29183311712,2
29183311721,23
29183311732,2
29183311733,2
29183311734,2
29183311735,2
29183311737,2
29183311738,2
29183311739,23
29183311740,23
29183311801,2
29183311802,2
29183311903,2
29183311904,2
29183311907,2
29183311908,2
29183311909,2
29183312001,2
29183312002,2
29183312003,2
29183312094,2
29183312095,2
29183312096,2
29183312192,2
29183312193,2
29183312194,2
29183312195,2
29183312204,2
29183312206,2
29183312207,2
29183312208,2
29183312209,2
29183312300,23
29183312400,2
29183980000,2
29185,28
29186,3
29187,3
29189210101,13
29189210102,13
29189210200,13
29189210300,13
29189210400,13
29189210501,13
29189210502,13
29189210600,13
29189210702,13
29189210703,13
29189210704,13
29189210803,13
29189210805,13
29189210806,13
29189210807,13
29189210808,13
29189210912,13
29189210921,13
29189210923,13
29189210924,13
29189210925,13
29189210926,13
29189210927,13
29189210928,13
29189211001,13
29189211002,13
29189211101,13
29189211102,13
29189211201,13
29189211202,13
29189211301,13
29189211331,13
29189211332,13
29189211333,14
29189211334,14
29189211401,14
29189211402,14
29189211500,14
29189211600,14
29189211700,14
29189211801,13
29189211802,14
29189211900,14
29189212002,14
29189212003,14
29189212004,14
29189212101,14
29189212102,14
29189212201,14
29189212202,14
29189212300,14
29189212400,14
29189212500,14
29189212600,14
29189212701,14
29189212702,14
29189213102,14
29189213103,14
29189213104,14
29189213202,24
29189213203,24
29189213204,24
29189213301,24
29189213302,14
29189213401,14
29189213402,14
29189213500,14
29189213600,14
29189213701,14
29189213702,14
29189213800,14
29189213900,14
29189214100,14
29189214200,14
29189214300,14
29189214400,24
29189214500,24
29189214601,24
29189214602,24
29189214700,24
29189214800,24
29189214901,24
29189214902,24
29189215001,24
29189215003,24
29189215004,24
29189215005,24
29189215102,24
29189215103,24
29189215105,24
29189215141,24
29189215143,24
29189215144,24
29189215145,24
29189215146,24
29189215201,24
29189215231,24
29189215233,24
29189215234,24
29189215235,26
29189215236,24
29189215301,24
29189215302,24
29189215400,24
29189215500,24
29189215600,24
29189215700,14
29189215801,14
29189215802,24
29189215803,14
29189215901,14
29189215902,14
29189216000,14
29189216101,14
29189216102,14
29189216201,14
29189216202,14
29189216300,14
29189216401,4
29189216402,4
29189216500,14
29189216600,4
29189216700,4
29189216800,4
29189216900,4
29189217000,1
29189217200,1
29189217300,4
29189217400,4
29189217500,24
29189217600,24
29189217701,24
29189217702,24
29189217802,24
29189217806,15
29189217807,15
29189217841,26
29189217851,26
29189217852,15
29189217853,26
29189217854,26
29189217921,15
29189217923,15
29189217931,15
29189217932,15
29189217941,15
29189217942,15
29189217943,15
29189217944,15
29189218012,15
29189218013,15
29189218014,15
29189218015,15
29189218016,24
29189218102,15
29189218104,15
29189218105,15
29189218201,15
29189218300,15
29189218401,15
29189218402,15
29189218500,15
29189218600,1
29189218800,15
29189218901,1
29189218902,1
29189219100,1
29189219200,1
29189219300,1
29189219400,1
29189219501,1
29189219502,4
29189219601,4
29189219602,4
29189219700,1
29189219801,1
29189219802,1
29189219900,1
29189220001,1
29189220002,1
29189220101,1
29189220102,1
29189220200,1
29189220300,1
29189220441,1
29189220442,1
29189220443,1
29189220445,1
29189220446,1
29189220447,1
29189220448,1
29189220449,1
29189220450,1
29189220451,1
29189220452,1
29189220501,1
29189220503,1
