GEOID20,DISTRICT
290499601005,8
290499602011,8
290499602012,8
290499602021,8
290499602022,8
290499602023,8
290499603001,8
290499603002,8
290499603003,8
290499603004,8
290499604001,8
290499604002,8
290499604003,8
290510103001,59
290510103002,60
290510103003,60
290510103004,60
290510104011,60
290510104012,59
290510104013,59
290510104021,59
290510104022,60
290510104023,60
290510105001,60
290510105002,60
290510105003,60
290510105004,60
290510106001,60
290510106002,60
290510106003,60
290510106004,60
290510107011,60
290510107012,59
290510107013,60
290510107014,59
290510107021,60
290510107022,60
290510107023,60
290510107024,60
290510108011,59
290510108012,59
290510108013,49
290510108014,49
290510108021,49
290510108022,60
290510108023,60
290510109011,60
290510109012,60
290510109013,49
290510109014,60
290510109021,60
290510109022,60
290510109023,60
290510201981,59
290510201982,59
290510201983,59
290510202001,59
290510202002,62
290510202003,62
290510203001,59
290510203002,59
290510203003,59
290510204001,59
290510204002,59
290510204003,59
290510205001,59
290510205002,59
290510206001,50
290510206002,50
290510206003,59
290510207001,60
290510207002,60
290510207003,60
290539501001,50
290539501002,48
290539502001,48
290539502002,47
290539503001,48
290539503002,48
290539503003,48
290539504001,48
290539504002,48
290539505001,48
290539505002,48
290539505003,48
290539505004,48
290539505005,48
290554501011,62
290554501012,120
290554501031,120
290554501032,120
290554501041,120
290554501042,120
290554502001,120
290554502002,120
290554502003,120
290554502004,120
290554503011,120
290554503012,120
290554503021,120
290554503022,120
290554503023,120
290554503024,120
290554504011,120
290554504012,120
290554504021,120
290554504022,120
290554504023,120
290574801001,127
290574801002,127
290574801003,127
290574801004,127
290574801005,127
290574802001,127
290574802002,127
290574802003,127
290574802004,127
290594801001,129
290594801002,129
290594801003,129
290594801004,129
290594802001,129
290594802002,129
290594802003,129
290594802004,129
290594802005,129
290594803011,129
290594803012,129
290594803013,129
290594803021,129
290594803022,129
290594803023,129
290614701001,2
290614701002,2
290614701003,2
290614702001,2
290614702002,2
290614702003,2
290614702004,2
290614702005,2
290630801011,2
290630801012,2
290630801021,2
290630801022,2
290630802001,2
290630802002,2
290630802003,2
290630802004,2
290630802005,2
290659601001,143
290659601002,143
290659601003,143
290659601004,143
290659602001,143
290659602002,143
290659602003,143
290659602004,143
290659603001,143
290659603002,143
290659603003,143
290659604001,143
290659604002,143
290659604003,143
290679501001,155
290679501002,155
290679501003,155
290679502001,155
290679502002,155
290679502003,155
290679502004,155
290679505001,155
290679505002,155
290679505003,155
290679505004,155
290693601001,152
290693601002,152
290693601003,152
290693602001,152
290693602002,152
290693602003,152
290693603001,152
290693603002,150
290693603003,152
290693603004,150
290693603005,150
290693604001,150
290693604002,150
290693604003,150
290693605001,150
290693605002,150
290693605003,150
290693606001,150
290693606002,150
290693606003,150
290693606004,150
290693607001,150
290693607002,150
290693607003,150
290693607004,150
290693608001,150
290693608002,150
290693609001,150
290693609002,150
290693609003,150
290693610001,150
290693610002,150
290693610003,150
290718001011,109
290718001021,109
290718001031,109
290718001041,109
290718002011,109
290718002012,109
290718002013,61
290718002014,61
290718002021,109
290718002022,61
290718002023,109
290718003011,61
290718003012,61
290718003021,61
290718003022,61
290718003023,61
290718003024,61
290718004011,61
290718004012,61
290718004013,61
290718004014,61
290718004015,61
290718004031,109
290718004032,109
290718004033,61
290718004041,61
290718004042,61
290718005011,119
290718005012,109
290718005013,119
290718005021,61
290718005022,61
290718005023,119
290718006031,109
290718006032,109
290718006033,109
290718006041,109
290718006042,109
290718006051,109
290718006052,109
290718006053,109
290718006061,109
290718006062,109
290718007021,110
290718007022,110
290718007031,109
290718007032,119
290718007033,119
290718007041,110
290718007042,110
290718008011,119
290718008012,119
290718008013,119
290718008014,119
290718008021,119
290718008022,119
290718009011,119
290718009012,119
290718009031,119
290718009032,119
290718009041,119
290718009042,119
290718010001,119
290718010002,119
290718010003,119
290718010004,119
290718011011,119
290718011012,119
290718011013,119
290718011014,119
290718011021,119
290718011022,119
290718011023,119
290739601001,61
290739601002,42
290739601003,61
290739602001,61
290739602002,61
290739603001,62
290739603002,61
290739603003,61
290739604001,62
290739604002,62
290739605001,62
290739605002,62
290739605003,62
290739605004,62
290759601001,2
290759601002,2
290759601003,2
290759602001,2
290759602002,2
290759602003,2
290759602004,2
290770001011,132
290770001021,132
290770001022,132
290770002001,132
290770002002,132
290770003001,132
290770003002,134
290770003003,134
290770003004,132
290770004001,134
290770004002,132
290770004003,134
290770004004,132
290770004005,134
290770004006,134
290770005011,132
290770005012,132
290770005021,132
290770005022,132
290770005023,132
290770005024,132
290770006001,132
290770006002,132
290770006003,132
290770006004,132
290770007001,132
290770007002,132
290770007003,132
290770007004,132
290770008001,132
290770008002,135
290770009001,132
