Unit 1,Unit 2,Length of shared border
29510118100,29510113500,0.367076653
29510117100,29510113500,1.115161394
29510113500,29510127200,1.792140873
29510117100,29510127200,0.403298741
29510117100,29510118100,1.195942293
29510117100,29510117200,1.512380241
29510116302,29510115700,0.815504249
29510124100,29510115700,1.244483139
29510115700,other,0.409107311
29510115300,29510115700,1.142975569
29510121200,29510127700,1.038773225
29510121200,29510127100,0.452232275
29510121200,29510127500,1.501145807
29510127800,29510121200,1.475199886
29510115200,29510114101,0.457146102
29510115200,29510115300,1.314058165
29510108200,29189212004,1.349393569
29510108200,29510108300,1.644532816
29510108200,29510127000,0.476092776
29510108200,29510108100,2.439128172
29510108300,29510127000,1.373672481
29510112100,29510112400,2.300570367
29510119102,29510112400,1.197514424
29510119101,29510112400,0.575642812
29019001300,29019000700,1.643343168
29019000700,29019000900,1.285841941
29019002100,29019000700,1.349074074
29019000600,29019000700,2.165335907
29510117200,29510118100,1.558171849
29510127300,29510117200,1.019520633
29510117400,29510117200,0.874738617
29510109700,29510109600,3.511393141
29510109700,other,2.353220199
29510126700,29510109700,2.639794941
29510106200,29510126900,0.620915688
29510109600,29510126900,0.622490209
29510109600,29510127000,3.238880066
29510109600,other,1.111212014
29510127300,29510118100,0.845675805
29510117400,29510127300,1.848026952
29510117400,29510123100,1.057632491
29510124200,29510117400,0.126665711
29510117400,29510116500,1.139257676
29510126700,other,1.875728377
29510126700,29510126600,2.627178132
29019000600,29019001300,0.987385038
29143960400,29143960500,44.50623571
29143960400,29207470700,18.18954047
29143960400,29143960200,15.84060948
29143960400,29143960300,14.91214869
29143960400,other,32.72187065
29143960400,29155470100,24.86770395
29143960400,29143960600,13.12137669
29143960300,29143960200,31.76433858
29143960300,other,10.98591176
29207470400,29143960100,15.56936548
29143960100,29201780400,6.540816017
29201780700,29143960100,3.845744489
29143960100,29201781201,2.829036593
29201781202,29143960100,2.130126642
29143960100,29201780600,4.699709689
29143960100,29133950100,12.42209375
29143960100,29133950300,11.96224562
29143960100,29143960200,41.03474502
29143960600,29143960500,7.448384324
29155470100,29143960600,2.859409486
29207470700,29143960200,16.19082121
29207470400,29143960200,1.998134009
29143960200,29133950300,29.03727736
29143960200,other,54.16043481
29143960500,29069360400,24.72054695
29069360100,29143960500,11.46955258
29207470700,29143960500,10.42065314
29155470100,29143960500,34.46690824
29137960100,29137960200,85.54724474
29137960100,29205450200,1.499433375
29137960100,29127960200,14.05226859
29137960100,29173470300,44.57740814
29137960300,29175490600,6.150068697
29137960300,29175490100,29.4899372
29137960300,29121960300,0.165558057
29137960300,29205450300,26.158623
29137960300,29205450200,9.922064203
29137960300,29137960200,55.8402524
29137960200,29205450200,18.56720039
29099700213,29189222000,3.780280881
29099700212,29189222000,3.666594839
29189221339,29189222000,1.893639654
29189221335,29189222000,5.745197718
29099700213,29189221335,0
29099700213,29099700119,0
29099700213,29189222000,0
29189221335,29099700119,0
29189221335,29189222000,0
29099700119,29189222000,0
29189218800,29189221900,1.51639342
29189219400,29189221900,3.308059837
29189220802,29189221900,1.615499212
29189220803,29189221900,0.233858769
29189221000,29189221900,2.562240917
29189221621,29189222100,7.739206654
29189221625,29189222100,2.861463914
29189221506,29189222100,4.474725606
29189217921,29189222100,5.674054503
29189221421,29189222100,2.217562479
29101960702,29159480200,20.21952491
29101960102,29159480200,14.78966036
29107090500,29159480200,1.994018585
29195090700,29159480200,10.76714543
29159480100,29159480200,45.78618864
29159480700,29159480200,12.11814546
29159481100,29159480200,7.821266001
29159481000,29159480200,4.15655601
29159480200,29159480300,36.39634346
29063080102,29063080200,12.71437078
29063080101,29063080102,27.89549176
29063080102,29061470100,5.491301033
29061470200,29063080102,16.6242493
29049960100,29063080102,8.02235527
29049960202,29063080102,4.303277519
29049960202,29063080102,0
29049960202,29063080200,0
29049960202,29049960300,0
29063080102,29063080200,0
29063080102,29049960300,0
29063080200,29049960300,0
29063080101,29063080200,44.25822598
29075960200,29063080101,0.732217012
29063080101,29075960100,24.02474732
29063080101,29061470100,13.48243936
29183310602,29183310301,2.98898711
29183310602,29183310302,0.056417697
29183310602,29183310601,1.766915788
29183310802,29183310602,1.355958973
29183311296,29183312300,1.148779067
29219820204,29183312204,20.20271918
29219820201,29183312204,0.356747527
29183312206,29183312204,21.86117843
29183980000,29183312204,14.49966434
29071800102,29183312204,22.11404164
29071800104,29183312204,5.258507654
29071800201,29183312204,2.763186976
29183312206,29219820201,6.806400193
29183312206,29219820109,4.016686754
29183312206,29183312003,6.72025991
29183312192,29183312206,5.082039019
29183312206,29183312193,4.899692697
29183312206,29183311908,0.045015484
29183312206,29183312209,9.616940169
29183312206,29183980000,5.35790691
29183311153,29183311909,0.043140742
29183311904,29183311153,3.686499974
29183311154,29183311153,2.986696344
29183311152,29183311153,1.415109742
29183311151,29183311153,1.173704658
29183980000,29183311153,1.628096179
29183311153,29183312209,0.858581456
29183312207,29183311153,2.942253752
29183312192,29183312193,5.012538712
29183312193,29183312195,2.028951779
29183312193,29183311908,5.950064966
29183311733,29183311738,1.683035568
29183311733,29183311734,0
29183311733,29183311712,0
29183311733,29183311738,0
29183311734,29183311712,0
29183311734,29183311738,0
29183311712,29183311738,0
29183311733,29183311734,2.979018948
29183311733,29183311735,2.693444807
29183312195,29183312094,0
29183312195,29183312095,0
29183312195,29183312096,0
29183312094,29183312095,0
29183312094,29183312096,0
29183312095,29183312096,0
29183312094,29183312095,7.207132099
29183312095,29183312195,2.741108591
29183311904,29183311909,6.387362333
29183311904,29183311907,5.699186449
29183311737,29183311904,1.043850724
29183311154,29183311904,0.155206176
29183312207,29183311909,0.924148166
29183311909,29183311908,3.668663858
29183312192,29183312003,4.522080501
29183312194,29183312192,3.563101208
29183312192,29183312195,2.351306771
29183312096,29183312002,5.609598068
29183312094,29183312096,4.634825156
29183312096,29183312195,3.334564417
29183312194,29183312096,1.636542916
29113810402,29113810309,4.08397012
29113810402,29113810401,23.81463982
29113810402,other,3.506819483
29113810307,29113810402,5.521819719
29113810310,29113810402,7.720981977
29113810401,29113810309,13.76066847
29113810100,29113810401,19.78806274
29113810401,other,23.99476207
29011960200,29011960300,16.02081677
29011960100,29011960300,25.57445821
29011960100,29011960200,30.64440644
29011960100,29217950600,22.02437319
29011960100,29039870102,8.03958276
29011960100,29057480200,32.17002151
29011960100,29097012100,24.03523692
29011960100,29011960200,0
29011960100,29097012100,0
29011960100,29097012202,0
29011960200,29097012100,0
29011960200,29097012202,0
29097012100,29097012202,0
29011960200,29217950500,11.63541414
29011960200,29217950600,26.01367678
29097012202,29011960200,20.20497147
29011960200,29097012201,14.73140541
29011960200,other,40.00475222
29219820203,29219820201,11.23396343
29219820107,29219820201,7.117863588
29219820201,29219820109,17.90447788
29219820201,29219820204,9.74523061
29107090602,29095014002,4.475449711
29107090602,29095014005,6.849507856
29107090602,29095014004,0.636507409
29107090602,29107090100,11.06579216
29107090601,29107090602,21.53570498
29107090602,29107090500,6.379796197
29107090602,29101960101,24.43946572
29095013917,29107090602,1.552992604
29145020601,other,18.06795026
29097010901,29145020601,5.485886333
29097010902,29145020601,1.975778264
29145020502,29145020601,17.28638632
29145020501,29145020601,7.143872838
29145020601,29145020402,6.71654799
29145020602,29145020601,28.09446224
29145020501,29145020502,7.79148932
29145020501,29097010500,1.992212387
29145020501,29097010400,4.001550856
29145020501,29145020402,7.818960232
29183311603,29183311604,4.771479058
29183311603,29183311602,5.632548404
29183311737,29183311738,1.780180748
29183311712,29183311738,2.715287498
29183311740,29183311739,3.774533348
29183311737,29183311907,1.286644938
29183311737,29183311712,1.617423381
29183311739,29183311735,3.351340779
29183312207,29183311908,1.44930155
29183312207,29183312209,3.335166263
29183312208,29183312207,2.512506032
29183312208,29183312209,5.294943058
29183312208,29183311908,1.466930045
29183311908,29183312209,2.554630499
29183980000,29183312209,7.267195514
29141470503,29015460400,5.811390838
29141470503,29141470200,33.54571766
29141470503,29141470402,19.53288987
29141470401,29141470503,1.710969181
29141470503,29141470501,15.96771037
29029951202,29141470503,0
29029951202,29029951201,0
29029951202,29141470501,0
29141470503,29029951201,0
29141470503,29141470501,0
29029951201,29141470501,0
29141470503,29029951201,5.221708008
29141470502,29141470503,50.68760554
29141470402,29141470200,3.059828945
29141470100,29141470402,26.75264113
29131962702,29141470402,10.30283579
29141470401,29131962702,0
29141470401,29131962701,0
29141470401,29141470402,0
29131962702,29131962701,0
29131962702,29141470402,0
29131962701,29141470402,0
29141470401,29141470402,12.448924
29141470401,29131962701,7.183259732
29141470401,29029950102,0.344930314
29141470401,29029950101,4.28328913
29141470401,29141470501,7.221577405
29141470502,29015460400,5.38606084
29141470502,29029951201,10.39279037
29029950702,29141470502,40.27051123
29015460801,29029950702,0
29015460801,29141470502,0
29015460801,29015460400,0
29029950702,29141470502,0
29029950702,29015460400,0
29141470502,29015460400,0
29029950101,29141470501,5.824316268
29029951202,29141470501,5.968074709
29037061200,29037060700,19.92382041
29037061200,29083950300,16.9065314
29013070100,29037061200,59.55068684
29209090606,29213480204,9.095663886
29043020501,29213480204,8.680135988
29043020502,29213480204,12.60020282
29213480404,29213480204,12.54060602
29213480403,29213480204,2.338718364
29213480204,29213480203,11.54616108
29213480204,29213480207,1.956235823
29213480204,29213480208,8.135271089
29213480204,29213480206,8.995658263
29213480404,29043020502,20.52877627
29213480404,29213480402,45.17635121
29213480404,29213480302,14.07220469
29213480404,29213480301,0.498747817
29213480404,29213480403,13.92770001
29213480403,29213480301,15.51711095
29213480403,29213480203,2.544773477
29213480207,29213480203,8.927531578
29213480301,29213480203,4.199889538
29213480107,29209090604,2.362131544
29213480108,29213480107,5.09588128
29213480503,29213480107,6.039394606
29213480208,29213480207,7.463036634
29213480205,29213480208,0
29213480205,29213480207,0
29213480205,29213480206,0
29213480208,29213480207,0
29213480208,29213480206,0
29213480207,29213480206,0
29213480208,29213480206,12.45525159
29209090606,29213480206,8.31022564
29213480205,29213480206,1.159837475
29213480106,29213480206,13.57180727
29209090605,29213480206,0.040905055
29213480109,29213480205,1.481341718
29213480106,29213480205,0.778304346
29213480205,29213480207,1.254741629
29213480205,29213480301,2.216437357
29213480504,29213480205,1.970448291
29213480504,29213480503,0
29213480504,29213480205,0
29213480504,29213480109,0
29213480503,29213480205,0
29213480503,29213480109,0
29213480205,29213480109,0
29213480503,29209090604,1.445020935
29213480503,29213480108,1.260075517
29213480109,29213480503,9.133079205
29213480504,29213480503,9.810419371
29213480503,29213480302,12.50970937
29213480503,other,1.308842306
29213480503,29213480501,21.96725887
29213480504,29213480301,0.156538466
29213480504,29213480302,14.63193695
29213480108,29209090604,7.642512511
29213480106,29213480108,0
29213480106,29209090604,0
29213480106,29209090605,0
29213480108,29209090604,0
29213480108,29209090605,0
29209090604,29209090605,0
29213480106,29213480108,7.937621803
29213480109,29213480108,4.980364832
29213480109,29213480106,5.103352892
29213480301,29213480207,9.249407496
29219820203,29219820104,20.25169955
29139970400,29219820104,24.69993771
29219820104,29113810205,8.204872661
29113810204,29219820104,19.93730928
29219820104,29113810203,5.010097266
29219820105,29219820104,9.398016562
29219820107,29219820105,0
29219820107,29219820106,0
29219820107,29219820104,0
29219820105,29219820106,0
29219820105,29219820104,0
29219820106,29219820104,0
29219820106,29219820104,15.68541626
29219820105,29113810203,3.087392801
29219820105,29219820108,8.543756199
29219820107,29219820105,0
29219820107,29219820108,0
29219820107,29219820109,0
29219820105,29219820108,0
29219820105,29219820109,0
29219820108,29219820109,0
29219820107,29219820105,7.129751122
29219820107,29219820109,2.358316605
29219820108,29219820109,12.54167028
29183312003,29219820109,6.00482173
29139970300,29219820203,19.87946084
29219820203,29139970400,11.34397699
29219820203,29219820106,14.52759803
29219820107,29219820203,2.652595352
29219820203,29219820204,18.21538034
29071800401,29219820203,38.33158664
29219820203,29073960200,5.598091888
29071800201,29219820204,5.155709238
29071800302,29219820204,1.45470276
29071800301,29219820204,4.185311522
29071800401,29219820204,6.503712611
29219820107,29219820106,25.20323793
29219820108,29113810203,7.89573245
29219820108,29113810308,5.452875925
29219820108,29183312003,7.362207453
29039870101,29039870102,27.04195088
29039870101,29167960102,29.9014183
29039870101,29167960402,8.077275026
29039870101,29057480100,4.360532341
29039870101,29039870300,43.08808126
29039870102,29217950600,16.52414191
29039870102,29217950100,10.06305183
29039870200,29039870102,25.08740214
29039870300,29039870102,40.29171862
29057480200,29039870102,14.0731706
29127960200,29173470300,12.91698981
29173470300,29127960100,10.10505357
29173470300,29173470200,60.70238711
29173470300,29007950100,12.14360921
29173470200,29127960100,14.11423271
29173470200,29127960900,3.231598508
29127960800,29173470100,0
29127960800,29173470200,0
29127960800,29127960900,0
29173470100,29173470200,0
29173470100,29127960900,0
29173470200,29127960900,0
29173470100,29173470200,28.32252285
29127960800,29173470100,7.365340291
29173470100,other,18.73636601
29015460701,29015460802,40.78248997
29015460300,29015460802,6.164876425
29015460802,29015460400,11.66170671
29015460802,29015460801,41.57867367
29015460802,29085470100,10.48617817
29015460702,29015460701,38.06108624
29015460701,29015460300,9.238110548
29015460701,29085470100,16.08096569
29015460801,29015460400,20.44812446
29029950702,29015460801,25.32644915
29029950801,29015460801,4.825425572
29015460801,29085470100,21.27286875
29015460702,29083950400,9.029032982
29015460702,29083950200,9.468555458
29015460702,29015460300,21.40607759
29131962502,29131962600,9.460650833
29131962502,29051020300,19.84464522
29131962502,29051020200,3.273819788
29131962502,29151490300,5.984828225
29131962502,29125880298,19.87927168
29131962502,29125880298,0
29131962502,29125880300,0
29131962502,29131962501,0
29125880298,29125880300,0
29125880298,29131962501,0
29125880300,29131962501,0
29131962502,29131962501,34.86560387
29131962502,29131962802,18.79908691
29131962702,29141470100,6.080752734
29131962702,29131962600,14.20308673
29131962702,29131962901,10.20962472
29131962702,29131962902,2.998098217
29131962702,29131962802,12.10921834
29131962702,29131962701,11.66417761
29131962901,29131962600,5.805478119
29131962901,29131962902,2.099200009
29029951101,29131962801,1.954424023
29029950102,29131962801,2.14668314
29131962701,29131962801,6.076394736
29131962801,29131962802,51.57885521
29131962801,29029950900,3.746968365
29131962801,29029950600,15.17084751
29131962801,29029950201,7.775988783
29131962701,29131962802,2.403694719
29131962802,29131962600,21.16561815
29131962802,29131962501,27.51057771
29169470102,29131962802,0.189503179
29131962802,29029950900,19.49824369
29131962902,29131962600,6.095800135
29125880300,29131962501,20.00086717
29131962501,29169470101,4.129074656
29169470102,29131962501,19.93023207
29131962701,29029950102,8.118359238
29157470200,29157470300,21.79308178
29157470400,29157470300,8.346169251
29157470200,29123960100,6.108498992
29187950701,29157470200,5.712303728
29186960400,29157470200,16.18376339
29157470200,29157470100,66.14578332
29157470500,29157470200,43.10997085
29157470200,29157470400,14.10691748
29157470500,29157470400,2.146572715
29157470500,29157470100,33.86247566
29157470500,other,32.04566077
29157470500,29031880100,67.8979254
29186960400,29157470100,17.74027819
29157470100,other,58.48149161
29095014002,29095014004,1.180706683
29095014903,29095014004,7.84569538
29107090100,29095014004,2.518702674
29095014005,29095014004,5.92997293
29095012804,29095017200,2.516839435
29095012804,29095012803,2.200601963
29095012804,29095012802,2.021889924
29095014400,29095012904,0
29095014400,29095012804,0
29095014400,29095012802,0
29095012904,29095012804,0
29095012904,29095012802,0
29095012804,29095012802,0
29095012904,29095012804,2.445605127
29095012804,29095012903,1.169790677
29095014111,29095014120,2.253798806
29095014111,29095014125,0.755868744
29095014111,29095014121,1.996149011
29095014111,29095014122,3.981296402
29095014111,29095014006,4.469615876
29095014111,29095014002,1.417321327
29095014111,29095014112,8.942451525
29095016300,29095017100,5.344631313
29095016300,29095005801,1.583933957
29095016400,29095016300,1.473721475
29095003400,29095016300,0.996164068
29095003400,29095016300,0
29095003400,29095002200,0
29095003400,29095002100,0
29095016300,29095002200,0
29095016300,29095002100,0
29095002200,29095002100,0
29095016300,29095002100,2.671804826
29095015600,29095017000,0
29095015600,29095016300,0
29095015600,29095002100,0
29095017000,29095016300,0
29095017000,29095002100,0
29095016300,29095002100,0
29095017000,29095016300,3.3302115
29095016300,29095980802,1.385926165
29095016300,29095010500,4.157794219
29095017500,29095016300,3.504874779
29095017500,29095016300,0
29095017500,29095017100,0
29095017500,29095007802,0
29095016300,29095017100,0
29095016300,29095007802,0
29095017100,29095007802,0
29069360800,29069360700,7.071432496
29069360700,29069360400,2.357883406
29069360500,29069360700,9.39325896
29069360900,29069360700,0.759996772
29023950600,29069360300,47.04976076
29069360300,29207470800,14.33675451
29069360200,29069360300,13.80384475
29069360300,29069360400,31.0935238
29069360300,other,41.43635253
29069361000,other,50.93866316
29069361000,29069360800,17.59618817
29069361000,29069360900,13.84612054
29115490200,29117480100,47.13311042
29079960100,29115490200,9.051907328
29115490200,29211480200,26.84350892
29115490100,29115490200,41.25806938
29115490200,29115490300,64.95006199
29041470100,29115490200,0
29041470100,29117480100,0
29041470100,29115490300,0
29115490200,29117480100,0
29115490200,29115490300,0
29117480100,29115490300,0
29115490100,29211480200,6.828813682
29211480100,29115490100,19.91823143
29121960200,29115490100,38.44471776
29115490500,29115490100,16.07307406
29115490100,29115490300,12.11436283
29115490100,29115490400,5.152070523
29115490400,29115490300,22.80132459
29115490500,29115490300,10.54798368
29041470100,29115490300,24.41458526
29115490500,29121960200,8.22708424
29115490500,29041470100,19.13316445
29095013416,29095013405,1.027385999
29095013416,29095013401,0.988939617
29095013416,29095013301,0
29095013416,29095013401,0
29095013416,29095013313,0
29095013301,29095013401,0
29095013301,29095013313,0
29095013401,29095013313,0
29095013416,29095013313,4.16218165
29095013416,29095988300,0.763149777
29095013416,29095018102,1.310612339
29095013416,29095013410,4.037773022
29095980101,29095008800,3.022271832
29095980101,29095007900,0.521278207
29095980101,29095007802,1.385818249
29095980101,29095017500,4.495298103
29095980101,29095017200,5.209123239
29095009600,29095980101,1.18393436
29095980101,29095008900,2.002041339
29095013309,29095013301,1.512302886
29095013309,29095013307,4.529935544
29095013309,29095988300,2.275135679
29095013309,29095013313,3.854858237
29095003800,29095016500,0.997764359
29095003700,29095016500,1.036407409
29095016000,29095016500,0.51580699
29095002300,29095016500,0.495649284
29095003400,29095016500,0.998230494
29095016400,29095016500,0.997268211
29095016400,29095005801,0
29095016400,29095005700,0
29095016400,29095016500,0
29095005801,29095005700,0
29095005801,29095016500,0
29095005700,29095016500,0
29095005700,29095016500,0.98182987
29095005700,29095003800,0
29095005700,29095005601,0
29095005700,29095016500,0
29095003800,29095005601,0
29095003800,29095016500,0
29095005601,29095016500,0
29095014006,29095014122,2.118589743
29095014006,29095014008,3.071868851
29095014006,29095014002,4.055886118
29047022200,29095015100,8.997266698
29047022301,29095015100,0.965868461
29047021602,29095015100,10.92323394
29095015000,29095015100,9.735287021
29095017700,29095015100,4.625709915
29095015100,29095011300,6.345294128
29095011200,29095015100,0.85677174
29095015100,29095011100,3.294151739
29095014205,29095018500,5.053072435
29095014206,29095018500,3.063833078
29095014203,29095018500,3.094365369
29095014203,29095014504,0
29095014203,29095014503,0
29095014203,29095018500,0
29095014504,29095014503,0
29095014504,29095018500,0
29095014503,29095018500,0
29095014503,29095018500,1.809712889
29095019302,29095018500,0.059221795
29095989100,29095018500,17.6343605
29095018600,29095018500,2.685959518
29095017900,29095018500,0.034288667
29095013410,29095013405,1.981346785
29095013410,29095018102,1.956021691
29095013410,29037060004,4.046663188
29095018102,29095013504,10.06166307
29095013504,29095988300,0.205204188
29095013504,29095018200,11.45244953
29095013708,29095013612,0
29095013708,29095013504,0
29095013708,29095018200,0
29095013612,29095013504,0
29095013612,29095018200,0
29095013504,29095018200,0
29095013708,29095013504,1.984914182
29095013504,29095013707,3.832356542
29095013804,29095013504,0
29095013804,29095013502,0
29095013804,29095013707,0
29095013504,29095013502,0
29095013504,29095013707,0
29095013502,29095013707,0
29095013504,29095013502,3.918326447
29095013504,29095018101,2.483751003
29095013612,29095988300,6.07002275
29095013612,29095013614,3.467853288
29095013612,29095013615,0.535332289
29095013708,29095013613,0
29095013708,29095013612,0
29095013708,29095013615,0
29095013613,29095013612,0
29095013613,29095013615,0
29095013612,29095013615,0
29095013708,29095013612,3.039028415
29095013612,29095018200,3.008958943
29095008900,29095009000,1.625132191
29095008900,29095008800,2.483298625
29095009600,29095008900,1.95217096
29095013301,29095013313,2.0359953
29095013313,29095988300,2.035528384
29095013301,29095013307,1.520158041
29095013100,29095013307,0.082289373
29095013208,29095013307,3.705408936
29095988300,29095013307,0.721076811
29095013100,29095013208,1.383795581
29095013208,29095013203,1.798712689
29095013208,29095013210,1.097928925
29095013208,29095988300,2.234398022
29095013100,29095012906,1.136494259
29095012906,29095013003,1.890349529
29095017400,29095012903,0
29095017400,29095012906,0
29095017400,29095013003,0
29095012903,29095012906,0
29095012903,29095013003,0
29095012906,29095013003,0
29095012903,29095012906,2.553016333
29095012904,29095012906,1.951098942
29095014400,29095012906,2.31347732
29095988300,29095012906,1.970667769
29095013210,29095012906,2.323014509
29095013203,29095012906,1.506496082
29013070200,other,57.75449155
29013070100,29013070200,37.47483063
29013070300,29013070200,8.318394286
29013070400,29013070200,32.92482396
29217950200,29013070200,24.43830703
29013070100,29013070300,20.48103126
29013070400,29013070300,8.163417421
29013070100,29083950300,8.106871216
29013070100,29083950400,24.06410736
29013070100,29013070400,28.03435195
29083950400,29013070400,2.750058231
29013070400,29217950100,48.19621972
29217950200,29013070400,13.21286574
29095012803,29095017200,2.268081145
29095017500,29095012803,0.839925088
29095012600,29095017500,0
29095012600,29095010500,0
29095012600,29095012803,0
29095017500,29095010500,0
29095017500,29095012803,0
29095010500,29095012803,0
29095012600,29095012803,2.881232768
29095012600,29095012702,0
29095012600,29095012802,0
29095012600,29095012803,0
29095012702,29095012802,0
29095012702,29095012803,0
29095012802,29095012803,0
29095012802,29095012803,0.926173864
29095014400,29095013606,6.261344983
29095017900,29095013606,2.115610356
29095013606,29095018000,0.043757893
29095013613,29095013606,0.871330974
29095013606,29095013615,2.685337896
29095013606,29095013614,1.296237207
29095014112,29095014120,3.008686019
29095014112,29095014002,4.370901412
29095014112,29095013917,1.875311144
29095014112,29095013918,4.587158519
29095014005,29095014002,14.25873006
29095015500,29047022100,4.740963683
29095015500,29047020602,3.944299098
29095015500,29047022200,5.134297828
29095015500,29095011001,2.583317695
29095015500,29095015600,5.189044627
29095015500,29095002100,0.414222344
29095015500,29095002000,4.604957536
29095015500,29095001900,0.334982259
29095015500,29095000600,3.515646055
29095015500,29095000700,0.990675293
29095015500,29095000800,0.897047514
29095015500,29095000900,1.34761175
29095015500,29095001000,1.818902226
29095015500,29095000300,1.230586442
29095017900,29095014300,3.359421373
29095017900,29095014205,2.184717426
29095017900,29095018600,2.042842028
29095017900,29095013801,0.997902753
29095013706,29095017900,2.955288625
29095017900,29095018000,1.750606343
29095014400,29095017900,0.502142221
29095989100,29095018600,2.603439775
29095013916,29095018600,0.192772416
29095013801,29095018600,2.701914378
29095015600,29095002100,1.558495139
29095015600,29095011001,1.922723206
29095015600,29095011002,0.849822119
29095015600,29095011800,3.008474958
29095015600,29095011900,0.231493925
29095015600,29095017000,2.209262555
29095017000,29095011900,2.111200557
29095017000,29095012000,4.888824166
29095017000,29095012100,0.494660572
29095017000,29095012100,0
29095017000,29095012400,0
29095017000,29095010702,0
29095012100,29095012400,0
29095012100,29095010702,0
29095012400,29095010702,0
29095017000,29095010702,3.486395843
29095017000,29095980802,2.004083181
29095016100,29095015900,0.153645127
29095016100,29095015401,1.690090507
29095016100,29095015402,0.991798369
29095016100,29095015402,0
29095016100,29095001800,0
29095016100,29095016000,0
29095015402,29095001800,0
29095015402,29095016000,0
29095001800,29095016000,0
29095016100,29095016000,1.976230837
29095016100,29095003700,0.031390902
29095016100,29095016600,0.987759971
29095016100,29095016200,1.122498785
29095016100,29095004300,0
29095016100,29095015800,0
29095016100,29095016200,0
29095004300,29095015800,0
29095004300,29095016200,0
29095015800,29095016200,0
29095016100,29095015800,1.652615443
29095004300,29095016200,1.999050784
29095016600,29095016200,2.130371189
29095016200,29095005400,0.171831678
29095016200,29095005200,0.990357308
29095017800,29095004300,0
29095017800,29095016200,0
29095017800,29095005200,0
29095004300,29095016200,0
29095004300,29095005200,0
29095016200,29095005200,0
29095017500,29095007802,4.190966824
29095017500,29095010500,3.484479943
29095017500,29095017200,2.090459304
29095016400,29095003400,1.979675432
29095016400,29095005801,1.533214883
29095016700,29095004600,2.018063983
29095016700,29095004400,0.984305629
29095016700,29095017800,1.2514616
29095016700,29095005100,0.74797716
29095016700,29095005100,0
29095016700,29095006700,0
29095016700,29095016801,0
29095005100,29095006700,0
29095005100,29095016801,0
29095006700,29095016801,0
29095016700,29095016801,1.009305524
29095017800,29095004400,0.566795744
29095017800,29095004300,0.937730124
29095017800,29095005200,1.003662671
29095017800,29095005300,0.254884983
29095017800,29095005100,1.509148411
29095009600,29095017200,3.278323353
29095012903,29095017200,0.066844068
29095017400,29095017200,4.946401939
29095010201,29095017200,0.31008302
29095006500,29095016900,0.991782968
29095006500,29095005100,0
29095006500,29095005300,0
29095006500,29095016900,0
29095005100,29095005300,0
29095005100,29095016900,0
29095005300,29095016900,0
29095005300,29095016900,0.994195321
29095005500,29095016900,0.996175564
29095005500,29095005602,0
29095005500,29095006100,0
29095005500,29095016900,0
29095005602,29095006100,0
29095005602,29095016900,0
29095006100,29095016900,0
29095006100,29095016900,0.995777237
29095006300,29095016900,1.994233593
29095006500,29095006300,0
29095006500,29095006600,0
29095006500,29095016900,0
29095006300,29095006600,0
29095006300,29095016900,0
29095006600,29095016900,0
29095017300,29095010105,3.401659946
29095017300,29095010001,0.030424383
29095017300,29095010002,1.543978246
29095017300,29095010103,1.608856673
29095017300,29095010203,2.090167882
29095017300,29095013418,1.000177769
29095017300,29095013417,2.967674463
29095017300,29095013407,0
29095017300,29095013417,0
29095017300,29095010105,0
29095013407,29095013417,0
29095013407,29095010105,0
29095013417,29095010105,0
29095017400,29095012903,2.626088374
29095017400,29095013003,4.191793065
29095017400,29095010203,0.10588106
29095017400,29095010201,3.871450997
29095017700,29095015000,10.96479657
29095017700,29095014902,2.997653804
29095017700,29095014903,11.46388957
29095017700,29095014804,5.339390181
29095017700,29095014702,2.716218149
29095017700,29095011407,2.233619331
29095011409,29095017700,3.166300621
29095017700,29095011406,3.045216897
29095017700,29095011300,0.006098457
29095017600,29095012702,3.296817365
29095017600,29095012703,2.385632336
29095017600,29095012502,3.109211092
29095017600,29095012400,0.827172388
29095017600,29095014300,10.40314462
29095014400,29095017600,0.010299809
29095017600,29095012802,1.509572615
29095013706,29095018000,2.632612933
29095013705,29095018000,0.870515915
29095013804,29095018000,0.464561302
29095013707,29095018000,2.138763709
29095013613,29095018000,2.388442162
29183310502,29183310601,0.622411206
29183310502,29183310302,0.315494313
29183310502,29189215143,0.049250469
29183310502,29183311003,1.434697979
29183310502,29183310501,3.24255274
29183310801,29183310802,2.70394118
29183310802,29183312400,0.589211421
29183310501,29183310601,0.842310292
29183310501,29183311003,0.718712318
29183311004,29183310501,1.495022909
29183310601,29183310302,1.784593874
29183311734,29183311712,1.42856818
29183311734,29183311602,2.330347308
29183311907,29183311712,2.163712986
29183310801,29183312400,2.98143929
29183311150,29183311149,3.795419791
29183311150,29183311148,1.198668463
29055450402,29161891000,18.27682427
29055450402,29055450401,52.74119985
29055450402,29055450200,59.32665146
29055450402,29065960100,25.93852138
29055450402,29065960200,1.276208007
29161891000,29055450401,4.687580676
29055450401,29161890100,1.879534417
29055450401,29055450301,33.78020214
29055450302,29055450401,9.573679884
29055450401,29055450200,2.797757064
29055450101,29055450104,11.59582876
29055450104,29071800502,2.175833819
29071801102,29055450104,12.33843983
29071801102,29055450104,0
29071801102,29055450103,0
29071801102,29071801101,0
29055450104,29055450103,0
29055450104,29071801101,0
29055450103,29071801101,0
29055450104,29055450103,20.39786292
29055450104,29055450200,7.766303514
