GEOID20,DISTRICT
29127960800,6
29127960900,6
29129470100,6
29129470200,6
29131962501,3
29131962502,3
29131962600,3
29131962701,3
29131962702,3
29131962801,3
29131962802,3
29131962901,3
29131962902,3
29133950100,8
29133950200,8
29133950300,8
29133950400,8
29135385100,3
29135385200,3
29135385300,3
29135385400,3
29137960100,6
29137960200,6
29137960300,6
29139970100,3
29139970200,3
29139970300,3
29139970400,3
29141470100,4
29141470200,4
29141470300,4
29141470401,4
29141470402,4
29141470501,4
29141470502,4
29141470503,4
29143960100,8
29143960200,8
29143960300,8
29143960400,8
29143960500,8
29143960600,8
29145020100,7
29145020200,7
29145020300,7
29145020401,7
29145020402,7
29145020501,7
29145020502,7
29145020601,7
29145020602,7
29145020700,7
29145020800,7
29145020900,7
29145021000,7
29147470100,6
29147470200,6
29147470301,6
29147470302,6
29147470400,6
29147470500,6
29149480100,8
29149480200,8
29149480300,8
29151490100,3
29151490200,3
29151490300,3
29151490400,3
29153470101,8
29153470102,8
29153470200,8
29155470100,8
29155470200,8
29155470300,8
29155470400,8
29155470500,8
29155470600,8
29157470100,8
29157470200,8
29157470300,8
29157470400,8
29157470500,8
29159480100,4
29159480200,4
29159480300,4
29159480400,4
29159480500,4
29159480600,4
29159480700,4
29159480800,4
29159480900,4
29159481000,4
29159481100,4
29161890100,8
29161890200,8
29161890301,8
29161890302,8
29161890401,8
29161890402,8
29161890500,8
29161890600,8
29161890700,8
29161890800,8
29161890900,8
29161891000,8
29163460100,6
29163460200,6
29163460300,6
29163460400,6
29163460500,6
29165030002,6
29165030003,6
29165030004,6
29165030101,6
29165030102,6
29165030103,6
29165030201,6
29165030207,6
29165030208,6
29165030210,6
29165030211,6
29165030212,6
29165030213,6
29165030214,6
29165030215,6
29165030216,6
29165030306,6
29165030308,6
29165030309,6
29165030310,6
29165030401,6
29165030501,6
29165030502,6
29165030601,6
29165030602,6
29165030700,6
29165980000,6
29167960101,4
29167960102,4
29167960201,4
29167960202,4
29167960301,4
29167960302,4
29167960401,4
29167960402,4
29169470101,4
29169470102,4
29169470286,4
29169470288,4
29169470289,4
29169470389,4
29169470390,4
29169470401,4
29169470402,4
29169470501,4
29169470502,4
29169470601,4
29169470602,4
29171960100,6
29171960200,6
29173470100,6
29173470200,6
29173470300,6
29175490100,6
29175490200,6
29175490300,6
29175490400,6
29175490500,6
29175490600,6
29177080001,6
29177080002,6
29177080100,6
29177080201,6
29177080202,6
29177080300,6
29179380100,8
29179380200,8
29181870100,8
29181870200,8
29181870300,8
29181870400,8
29183310100,3
29183310201,3
29183310202,3
29183310301,3
29183310302,3
29183310400,3
29183310501,3
29183310502,3
29183310601,3
29183310602,3
29183310700,3
29183310801,3
29183310802,3
29183310901,3
29183310902,3
29183310903,3
29183311001,3
29183311003,3
29183311004,3
29183311103,3
29183311114,3
29183311122,3
29183311124,3
29183311132,3
29183311145,3
29183311146,3
29183311147,3
29183311148,3
29183311149,3
29183311150,3
29183311151,2
29183311152,2
29183311153,2
29183311154,2
29183311203,3
29183311211,3
29183311212,3
29183311221,3
29183311294,3
29183311296,3
29183311311,3
29183311312,3
29183311322,3
29183311331,3
29183311391,3
29183311422,3
29183311500,3
29183311602,3
29183311603,3
29183311604,3
29183311712,2
29183311721,3
29183311732,2
29183311733,2
29183311734,3
29183311735,3
29183311737,2
29183311738,2
29183311739,3
29183311740,3
29183311801,3
29183311802,3
29183311903,3
29183311904,2
29183311907,2
29183311908,2
29183311909,3
29183312001,3
29183312002,3
29183312003,3
29183312094,3
29183312095,3
29183312096,3
29183312192,2
29183312193,2
29183312194,3
29183312195,3
29183312204,2
29183312206,2
29183312207,2
29183312208,2
29183312209,2
29183312300,3
29183312400,3
29183980000,2
29185480100,4
29185480200,4
29185480300,4
29186960101,8
29186960102,8
29186960200,8
29186960300,8
29186960400,8
29187950103,8
29187950104,8
29187950105,8
29187950106,8
29187950300,8
29187950401,8
29187950402,8
29187950600,8
29187950701,8
29187950702,8
29187950703,8
29187950801,8
29187950802,8
29187950901,8
29187950902,8
29187951001,8
29187951002,8
29187951101,8
29187951102,8
29189210101,1
29189210102,1
29189210200,1
29189210300,1
29189210400,1
29189210501,1
29189210502,1
29189210600,1
29189210702,1
29189210703,1
29189210704,1
29189210803,1
29189210805,1
29189210806,1
29189210807,1
29189210808,1
29189210912,1
29189210921,1
29189210923,1
29189210924,1
29189210925,1
29189210926,1
29189210927,1
29189210928,1
29189211001,1
29189211002,1
29189211101,1
29189211102,1
29189211201,1
29189211202,1
29189211301,1
29189211331,1
29189211332,1
29189211333,1
29189211334,1
29189211401,1
29189211402,1
29189211500,1
29189211600,1
29189211700,1
29189211801,1
29189211802,1
29189211900,1
29189212002,1
29189212003,1
29189212004,1
29189212101,1
29189212102,1
29189212201,1
29189212202,1
29189212300,1
29189212400,1
29189212500,1
29189212600,1
29189212701,1
29189212702,1
29189213102,1
29189213103,1
29189213104,1
29189213202,1
29189213203,1
29189213204,1
29189213301,1
29189213302,1
29189213401,1
29189213402,1
29189213500,1
29189213600,1
29189213701,1
29189213702,1
29189213800,1
29189213900,1
29189214100,1
29189214200,1
29189214300,1
29189214400,1
29189214500,1
29189214601,1
29189214602,1
29189214700,1
29189214800,1
29189214901,1
29189214902,1
29189215001,1
29189215003,1
29189215004,1
29189215005,1
29189215102,1
29189215103,1
29189215105,2
29189215141,2
29189215143,2
29189215144,2
29189215145,2
29189215146,1
29189215201,2
29189215231,2
29189215233,2
29189215234,2
29189215235,2
29189215236,2
29189215301,2
29189215302,2
29189215400,2
29189215500,1
29189215600,1
29189215700,1
29189215801,1
29189215802,1
29189215803,1
29189215901,1
29189215902,1
29189216000,1
29189216101,1
29189216102,1
29189216201,1
29189216202,1
29189216300,1
29189216401,1
29189216402,1
29189216500,1
29189216600,1
29189216700,1
29189216800,1
29189216900,1
29189217000,2
29189217200,1
29189217300,1
29189217400,1
29189217500,2
29189217600,2
29189217701,2
29189217702,2
29189217802,2
29189217806,2
29189217807,2
29189217841,2
29189217851,2
29189217852,2
29189217853,2
29189217854,2
29189217921,2
29189217923,2
29189217931,2
29189217932,2
29189217941,2
29189217942,2
29189217943,2
29189217944,2
29189218012,2
29189218013,2
29189218014,2
29189218015,2
29189218016,2
29189218102,2
29189218104,2
29189218105,2
29189218201,2
29189218300,2
29189218401,2
29189218402,2
29189218500,2
29189218600,2
29189218800,2
29189218901,1
29189218902,1
29189219100,1
29189219200,1
29189219300,1
29189219400,2
29189219501,2
29189219502,2
29189219601,2
29189219602,2
29189219700,2
29189219801,2
29189219802,2
29189219900,2
29189220001,2
29189220002,2
29189220101,2
29189220102,2
29189220200,2
29189220300,2
29189220441,2
29189220442,2
29189220443,2
29189220445,2
29189220446,2
29189220447,2
29189220448,2
29189220449,2
29189220450,2
29189220451,2
29189220452,2
29189220501,2
29189220503,2
29189220504,2
29189220601,2
29189220602,2
29189220701,2
29189220702,2
29189220703,2
29189220801,2
29189220802,2
29189220803,2
29189221000,2
29189221100,2
29189221201,2
29189221202,2
29189221332,2
29189221335,2
29189221336,2
29189221337,2
29189221338,2
29189221339,2
29189221421,2
29189221423,2
29189221424,2
29189221425,2
29189221426,2
29189221502,2
29189221503,2
29189221506,2
29189221621,2
29189221624,2
29189221625,2
29189221626,2
29189221627,2
29189221629,2
29189221630,2
29189221631,2
29189221800,1
29189221900,2
29189222000,2
29189222100,2
29195090100,4
29195090200,4
29195090300,4
29195090400,4
29195090500,4
29195090600,4
29195090700,4
29195090800,4
29197470100,6
29197470200,6
29199480100,6
29199480200,6
29201780100,8
29201780200,8
29201780300,8
29201780400,8
29201780600,8
29201780700,8
29201781000,8
29201781100,8
29201781201,8
29201781202,8
29201781300,8
29203470100,8
29203470200,8
29205450100,6
29205450200,6
29205450300,6
29207470100,8
29207470200,8
29207470300,8
29207470400,8
29207470500,8
29207470600,8
29207470700,8
29207470800,8
29209090101,7
29209090102,7
29209090201,7
29209090202,7
29209090401,7
29209090402,7
29209090501,7
29209090502,7
29209090603,7
29209090604,7
29209090605,7
29209090606,7
29211480100,6
29211480200,6
29211480300,6
29213480106,7
29213480107,7
29213480108,7
29213480109,7
29213480203,7
29213480204,7
29213480205,7
29213480206,7
29213480207,7
29213480208,7
29213480301,7
29213480302,7
29213480402,7
29213480403,7
29213480404,7
29213480501,7
29213480503,7
29213480504,7
29215480101,8
29215480102,8
29215480201,8
29215480202,8
29215480301,8
29215480302,8
29215480401,8
29215480402,8
29217950100,4
29217950200,4
29217950300,4
29217950400,4
29217950500,4
29217950600,4
29219820104,3
29219820105,3
29219820106,2
29219820107,2
29219820108,3
29219820109,2
29219820201,2
29219820203,2
29219820204,2
29221460101,3
29221460102,3
29221460200,3
29221460300,3
29221460400,3
29221460500,3
29223690100,8
29223690200,8
29223690300,8
29223690400,8
29225470101,4
29225470102,4
29225470201,4
29225470202,4
29225470301,7
29225470302,7
29225470401,7
29225470402,7
29227960100,6
29229490100,8
29229490200,8
29229490300,8
29229490400,8
29510101100,1
29510101200,1
29510101300,1
29510101400,1
29510101500,1
29510101800,1
29510102100,1
29510102200,1
29510102300,1
29510102400,1
29510102500,1
29510103100,1
29510103400,1
29510103600,1
29510103700,1
29510103800,1
29510104200,1
29510104500,1
29510105198,1
29510105200,1
29510105300,1
29510105400,1
29510105500,1
29510106100,1
29510106200,1
29510106300,1
29510106400,1
29510106500,1
29510106600,1
29510106700,1
29510107200,1
29510107300,1
29510107400,1
29510107500,1
29510107600,1
29510108100,1
29510108200,1
29510108300,1
29510109600,1
29510109700,1
29510110100,1
29510110200,1
29510110300,1
29510110400,1
29510110500,1
29510111100,1
29510111200,1
29510111300,1
29510112100,1
29510112200,1
29510112300,1
29510112400,1
29510113500,1
29510114101,1
29510114102,1
29510114200,1
29510114300,1
29510115100,1
29510115200,1
29510115300,1
29510115400,1
29510115500,1
29510115600,1
29510115700,1
29510116100,1
29510116200,1
29510116301,1
29510116302,1
29510116400,1
29510116500,1
29510117100,1
29510117200,1
29510117400,1
29510118100,1
29510118600,1
29510119101,1
29510119102,1
29510119200,1
29510119300,1
29510120200,1
29510121200,1
29510123100,1
29510123200,1
29510123300,1
29510124100,1
29510124200,1
29510124300,1
29510124600,1
29510125500,1
29510125600,1
29510125700,1
29510126600,1
29510126700,1
29510126800,1
29510126900,1
29510127000,1
29510127100,1
29510127200,1
29510127300,1
29510127400,1
29510127500,1
29510127600,1
29510127700,1
29510127800,1
