Unit 1,Unit 2,Length of border
290470219004,290470213031002,0.9745467846885961
290470213031003,290470213031004,1.475652351335831
290470213031003,290470213031007,0.0
290470213143,290470213031003,0.041734065664258024
290470219003,290470213031003,0.0
290470219004,290470213031003,1.4756308244864875
290470213031004,290470213031005,1.4686963833096265
290470213031004,290470213031007,0.36263916215127906
290470213031004,290470213031012,0.6752671497348437
290470213143,290470213031004,1.0423861007582034
290470213031005,290470213031006,2.308073922484655
290470213031005,290470213031007,0.589626684090881
290470213031005,290470213031012,0.3906252869210106
290470213031005,290470213031014,0.1299099343990147
290470213031005,290470213031015,0.37216606591097073
290470213031005,290470213031016,0.1047582322238561
290470213031005,290470213031017,0.37711360260575044
290470213031005,290470213031018,1.6157500973711474
290470213031005,290470213031019,0.0
290470213031005,290470213031020,0.019622722817771887
290470213031005,290470213031021,1.0455949000971618
290470213031005,290470213031022,2.9960229024604583
290470213143,290470213031005,0.392182827210238
290470213031006,290470213031007,1.0313465012781124
290470213031006,290470213031020,0.0
290470213031006,290470213031021,0.21077062890997916
290470213031007,290470213031008,0.10606688045166676
290470213031007,290470213031009,0.3424088586449087
290470213031007,290470213031010,0.24640930960182622
290470213031007,290470213031011,0.46748610623930087
290470213031007,290470213031012,0.3828760167310205
290470213031007,290470213031013,0.0
290470213031008,290470213031009,0.30634306102868564
290470213031008,290470213031010,0.0
290470213031008,290470213031011,0.3607050783157647
290470213031008,290470213031012,0.12097007665937229
290470213031008,290470213031013,0.0
290470213031009,290470213031012,0.0
290470213031009,290470213031013,0.09733947429373713
290470213031010,290470213031011,0.10002085947235319
290470213031010,290470213031012,0.3510841700582922
290470213031011,290470213031012,0.0
290470213031012,290470213031013,0.7540577860466657
290470213031014,290470213031015,0.47106265995232405
290470213031014,290470213031016,0.2889309945444842
290470213031015,290470213031016,0.10558782482243513
290470213031015,290470213031017,0.11746592990774524
290470213031015,290470213031022,0.18661948699446038
290470213031015,290470213031023,0.20006665996713818
290470213143,290470213031015,0.5288498501275003
290470213144,290470213031015,0.06232369892256734
290470213031016,290470213031017,0.2886645333971217
290470213031018,290470213031019,0.06688385287638723
290470213031018,290470213031020,0.0
290470213031018,290470213031022,0.12795247230465018
290470213031018,290470213031026,0.0
290470213031018,290470213031032,1.1395838312926343
290470213031018,290470213031033,0.5100584774819561
290470213031018,290470213031034,0.0
290470213031019,290470213031020,0.04157607982634087
290470213031019,290470213031033,0.0
290470213031019,290470213031034,0.04097785537552528
290470213111,290470213031019,0.061633416719639185
290470213031020,290470213031021,0.9886018699603206
290470213111,290470213031020,1.0136208292018702
290470219004,290470213031020,0.0
290470213031022,290470213031023,0.06204350966727824
290470213031022,290470213031024,0.15278507987035686
290470213031022,290470213031025,0.0
290470213031022,290470213031026,2.996923269011106
290470213031022,290470213031032,0.0
290470213031023,290470213031024,0.20212155010380395
290470213144,290470213031023,0.06757613985892837
290470213031024,290470213031025,0.32745040166919387
290470213031024,290470213031026,0.0
290470213144,290470213031024,0.06439711678253579
290470213031025,290470213031026,0.7685470821229268
290470213031025,290470213031027,0.20292924822594496
290470213031025,290470213031029,0.12381708728435523
290470213031025,290470213031030,0.0
290470213031025,290470213031031,0.1211899541606771
290470213031025,290470213031046,0.44289250038883377
290470213031025,290470213031047,0.33888694348572523
290470213144,290470213031025,0.7458165002929389
290470213031026,290470213031027,0.19417717620885128
290470213031026,290470213031028,1.4471241758302706
290470213031026,290470213031029,0.11691821387644853
290470213031026,290470213031030,0.4081660197024744
290470213031026,290470213031031,0.49316515617110135
290470213031026,290470213031032,0.8443131946978932
290470213031026,290470213031038,0.0
290470213031026,290470213031039,1.4841160879055895
290470213031026,290470213031044,0.5863077286569593
290470213031026,290470213031045,0.0
290470213031026,290470213031046,0.0
290470213031027,290470213031029,0.26486123077547596
290470213031028,290470213031030,0.0
290470213031028,290470213031044,0.5699449490118669
290470213031028,290470213031045,0.06440286420893233
290470213031029,290470213031031,0.3197773371069572
290470213031030,290470213031045,0.17310868647935623
290470213031030,290470213031046,0.04366167499670491
290470213033,290470213031030,0.27670467753559014
290470213031032,290470213031033,0.9953423044595808
290470213031032,290470213031037,0.0
290470213031032,290470213031038,0.8188924077409161
290470213031032,290470213031039,0.0
290470213031033,290470213031034,0.9304277691568434
290470213031033,290470213031035,0.0
290470213031033,290470213031036,0.5433479972378252
290470213031033,290470213031037,0.10308562657746985
290470213031033,290470213031038,0.0
290470213031034,290470213031035,0.041819449840884745
290470213031034,290470213031036,0.0
290470213031034,290470213123006,0.0
290470213111,290470213031034,0.9294747059506082
290470213031035,290470213031036,0.9564073232635854
290470213031035,290470213031049,2.0078881781374878
290470213031035,290470213123006,0.985719960600121
290470213031035,290470213123042,1.975103849385334
290470213091,290470213031035,0.0
290470213111,290470213031035,0.0
290470213031036,290470213031037,0.5418075440865943
290470213031036,290470213031039,0.0
290470213031036,290470213031049,0.7778499159067401
290470213031037,290470213031038,0.3870766697014076
290470213031037,290470213031039,0.3246307420717922
290470213031037,290470213031049,0.0
290470213031038,290470213031039,0.9021323736719478
290470213031039,290470213031040,0.37641795013315993
290470213031039,290470213031041,0.8306885497691996
290470213031039,290470213031042,0.7806203731793323
290470213031039,290470213031043,0.6272324972794432
290470213031039,290470213031044,1.4646096011832517
290470213031039,290470213031048,0.27380203438251477
290470213031039,290470213031049,0.9743160432277077
290470213031039,290470213031050,2.6690583438295565
290470213032,290470213031039,0.4066197763507925
290470213033,290470213031039,0.4302940180330095
290470213031040,290470213031041,0.24803098573073995
290470213031040,290470213031043,0.4324869949699135
290470213031040,290470213031050,0.07839832221986973
290470213031042,290470213031043,0.0
290470213031042,290470213031048,0.24459878149693248
290470213031043,290470213031048,0.49763114487363347
290470213031043,290470213031050,0.0
290470213031044,290470213031045,0.7530525156056207
290470213033,290470213031044,1.2938847582028035
290470213033,290470213031045,1.1299762102164501
290470213031046,290470213031047,0.043967705225184645
290470213033,290470213031046,0.43518118622091406
290470213031047,290470213134000,0.0
290470213033,290470213031047,0.32750961795509803
290470213144,290470213031047,0.03979949172519368
290470213031049,290470213031050,1.9806619065737456
290470213032,290470213031050,1.6130404296362937
290470213123000,290470213123001,0.3790417925620023
290470213123000,290470213123002,0.41347477568032714
290470213123000,290470213123003,0.2952733873803121
290470213123000,290470213123018,0.0
290470213123000,290470213123019,0.0
290470213123000,290470213123021,0.11506026748701292
290470213123000,290470213123022,0.5220102145322342
290470213123000,290470213123023,0.1517577230521338
290470213121,290470213123000,0.2760548571889196
290470213122,290470213123000,1.1255886846651968
290470213123001,290470213123002,0.0
290470213123001,290470213123018,0.23077379441784457
290470213123001,290470213123019,0.11965170692524452
290470213123001,290470213123021,0.0
290470213123002,290470213123003,0.11720089512192601
290470213123002,290470213123019,0.27818053273491045
290470213123003,290470213123004,0.8282640414301148
290470213123003,290470213123008,0.3464442725750204
290470213123003,290470213123011,0.43622793815163463
290470213123003,290470213123012,0.0
290470213123003,290470213123013,0.5643924940864576
290470213123003,290470213123014,0.0
290470213123003,290470213123015,0.12596438855417152
290470213123003,290470213123016,0.2149073195422394
290470213123003,290470213123017,0.1489954498591136
290470213123003,290470213123018,0.12950642825789255
290470213123003,290470213123019,0.1202142078036949
290470213122,290470213123003,0.8761059512986127
290470213123004,290470213123005,1.2906811591650074
290470213123004,290470213123008,0.3342176243567955
290470213122,290470213123004,0.17724050403986155
290470213123005,290470213123006,2.96775348552371
290470213123005,290470213123007,0.6854155540639623
290470213123005,290470213123008,0.11656931766747189
290470213123005,290470213123038,0.0
290470213123005,290470213123039,0.03311594825939418
290470213123005,290470213123040,0.9248486533383158
290470213123005,290470213123041,0.0
290470213111,290470213123005,0.9652244939779326
290470213122,290470213123005,0.8489958418763334
290470213123006,290470213123040,0.0
290470213123006,290470213123041,0.102606926133059
290470213123006,290470213123042,2.4774827343924217
290470213111,290470213123006,0.9056090621213483
290470213123007,290470213123008,0.7333535956266497
290470213123008,290470213123009,0.2081432464305329
290470213123008,290470213123010,0.5833711988941113
290470213123008,290470213123011,0.39551957971815815
290470213123008,290470213123012,0.36646490705805984
290470213123008,290470213123031,0.43487878104350836
290470213123008,290470213123032,0.0
290470213123008,290470213123033,0.0
290470213123008,290470213123034,0.22220337182220729
290470213123008,290470213123035,0.4216727330239455
290470213123008,290470213123036,0.0
290470213123008,290470213123037,0.20197263838053153
290470213123008,290470213123038,0.04685903724755432
290470213123008,290470213123039,0.0
290470213093,290470213123008,0.2939159398538019
290470213123009,290470213123010,0.21807147853982484
290470213123009,290470213123031,0.0
290470213123009,290470213123032,0.11926388460260348
290470213123009,290470213123034,0.0648296546619246
290470213123011,290470213123012,0.12309275585606036
290470213123011,290470213123013,0.0
290470213123012,290470213123013,0.395252257496521
290470213123012,290470213123014,0.0
290470213123012,290470213123033,0.13882204311231336
290470213123012,290470213123034,0.0
290470213123013,290470213123014,0.14398758851837837
290470213123013,290470213123015,0.0
290470213123013,290470213123033,0.0
290470213123014,290470213123015,0.3088367961218593
290470213123014,290470213123032,0.17368349652065723
290470213123014,290470213123033,0.28103437337513315
290470213123014,290470213123043,0.1603357394066025
290470213123014,290470213123044,0.195473054119562
290470213123015,290470213123016,0.3292587584657275
290470213123015,290470213123044,0.12086806681023321
290470213123016,290470213123017,0.1244399350227623
290470213123016,290470213123020,0.1787894691378957
290470213123016,290470213123021,0.0
290470213123016,290470213123025,0.15684324225160332
290470213123016,290470213123026,0.14259643306112732
290470213123016,290470213123027,0.13722548819238237
290470213123016,290470213123028,0.22616219507890206
290470213123016,290470213123044,0.41032636228507213
290470213123017,290470213123018,0.2737620563667897
290470213123017,290470213123020,0.0
290470213123017,290470213123021,0.1971052847980723
290470213123018,290470213123019,0.2426081480405472
290470213123018,290470213123021,0.2063300149035774
290470213123020,290470213123021,0.2762058659727367
290470213123020,290470213123024,0.11790041302586017
290470213123020,290470213123025,0.27304137825080177
290470213123021,290470213123022,0.12124151038892506
290470213123021,290470213123023,0.2997700629020117
290470213123021,290470213123024,0.11526282483059341
290470213123022,290470213123023,0.17507405222264685
290470213123023,290470213123024,0.1926433507372105
290470213121,290470213123023,0.37106734634356114
290470213123024,290470213123025,0.32411253981969296
290470213123024,290470213123026,0.11011183959483084
290470213123024,290470213123027,0.14595510122696817
290470213123024,290470213123028,0.0
290470213123024,290470213123029,0.09987559009157242
290470213121,290470213123024,0.529529403086089
290470213123025,290470213123026,0.4259566780966061
290470213123026,290470213123027,0.34794701132594835
290470213123027,290470213123028,0.2141496137087993
290470213123027,290470213123029,0.0
290470213123028,290470213123029,0.6486148137216722
290470213123028,290470213123030,0.19509008600323494
290470213123028,290470213123031,0.0
290470213123028,290470213123044,0.15459019466390414
290470213123028,290470213123045,0.1356076278723383
290470213123029,290470213123030,0.3672478293864842
290470213121,290470213123029,0.54891580129736
290470213123030,290470213123031,0.29555133930714556
290470213123030,290470213123045,0.0
290470213093,290470213123030,0.4784992032708396
290470213121,290470213123030,0.11954503909913815
290470213123031,290470213123032,0.1810663283723778
290470213123031,290470213123043,0.2160242042785191
290470213123031,290470213123045,0.43079559140412044
290470213093,290470213123031,0.5844809751810491
290470213123032,290470213123033,0.11449665754891296
290470213123032,290470213123034,0.2565428795272188
290470213123032,290470213123043,0.25528938323919537
290470213123033,290470213123034,0.2451412041354348
290470213123035,290470213123036,0.13594318189669316
290470213123035,290470213123037,0.0
290470213091,290470213123035,0.27524320713974826
290470213093,290470213123035,0.06660930995808703
290470213123036,290470213123037,0.12201581930451291
290470213091,290470213123036,0.2744590200597636
290470213123037,290470213123038,0.06223528408520551
290470213123037,290470213123039,0.0
290470213091,290470213123037,0.07935234998173822
290470213123038,290470213123039,0.10639011551161535
290470213091,290470213123038,0.0
290470213123039,290470213123040,0.0659798239639562
290470213091,290470213123039,0.08352303747365589
290470213123040,290470213123041,0.05237507191068732
290470213091,290470213123040,0.9185509540374628
290470213123041,290470213123042,0.5872798265694713
290470213091,290470213123041,0.6923169200511862
290470213091,290470213123042,0.23515884583904428
290470213123043,290470213123044,0.1135835904957762
290470213123043,290470213123045,0.2924868326401218
290470213123044,290470213123045,0.1786664090042538
290470213134000,290470213134001,0.237128635953441
290470213134000,290470213134002,0.3785037414493991
290470213134000,290470213134016,0.6303644490044956
290470213134000,290470213134020,0.16685338287997742
290470213033,290470213134000,0.5757188589095693
290470213144,290470213134000,0.47550688222170995
290470213134001,290470213134002,0.09895470589042787
290470213134001,290470213134020,0.22930784977113217
290470213134002,290470213134003,0.0693277169402189
290470213134002,290470213134009,0.1834073662663523
290470213134002,290470213134013,0.36626056331631895
290470213134002,290470213134014,0.0
290470213134002,290470213134016,0.2834422973488333
290470213134002,290470213134020,0.38090351001307504
290470213144,290470213134002,0.5952446508323985
290470213134003,290470213134004,0.07715548163416042
290470213134003,290470213134008,0.3352938044825563
290470213134003,290470213134009,0.12834416563047754
290470213144,290470213134003,0.44009651158220053
290470213134004,290470213134005,0.22922142059314984
290470213134004,290470213134006,0.12636665792459287
290470213134004,290470213134007,0.0
290470213134004,290470213134008,0.12951556871916198
290470213144,290470213134004,0.18353211252905374
290470213134005,290470213134006,0.3610064226144027
290470213131,290470213134005,0.2888311373118697
290470213142,290470213134005,0.0
290470213144,290470213134005,0.31904157442182896
290470213134006,290470213134007,0.320471918014922
290470213134006,290470213134008,0.0
290470213134006,290470213134011,0.5024267576473148
290470213131,290470213134006,0.2204194185756801
290470213134007,290470213134008,0.18217079721094143
290470213134007,290470213134010,0.2793267429498204
290470213134007,290470213134011,0.11187764021770205
290470213134008,290470213134009,0.14112187442826002
290470213134008,290470213134010,0.16552686165452665
290470213134009,290470213134010,0.25949205909870776
290470213134009,290470213134011,0.12642444864949065
290470213134009,290470213134012,0.0
290470213134009,290470213134013,0.2177964394908959
290470213134010,290470213134011,0.11583530995178283
290470213134011,290470213134012,0.3360181128424184
290470213134011,290470213134013,0.0
290470213134011,290470213134021,0.4643443337852441
290470213134011,290470213134022,0.0
290470213134011,290470213134023,0.48181188797231633
290470213131,290470213134011,0.6615466609256746
290470213134012,290470213134013,0.11134585042121102
290470213134012,290470213134014,0.4074539571945626
290470213134012,290470213134017,0.08053153623776295
290470213134012,290470213134023,0.4046486202316121
290470213134013,290470213134014,0.10417890992969571
290470213134013,290470213134016,0.0
290470213134014,290470213134015,0.26964743255243806
290470213134014,290470213134016,0.09389116191030435
290470213134014,290470213134017,0.10125430103059807
290470213134014,290470213134018,0.0
290470213134015,290470213134016,0.4049525051555845
290470213134015,290470213134017,0.0
290470213134015,290470213134018,0.1261899227038835
290470213134016,290470213134017,0.12984881081505661
290470213134016,290470213134018,0.5707153606439723
290470213134016,290470213134019,0.4904615024940153
290470213033,290470213134016,0.8470038658350161
290470213133,290470213134016,0.4414844977287101
290470213134017,290470213134018,0.4113079536659601
290470213134017,290470213134023,0.36974719725838184
290470213133,290470213134017,0.09584529775738329
290470213133,290470213134019,0.4072118565556019
290470213134021,290470213134022,0.23851181757278642
290470213134021,290470213134023,0.0
290470213134021,290470213134024,0.35509791907651006
290470213131,290470213134021,0.20383667209930872
290470213134022,290470213134023,0.5419295675966249
290470213134022,290470213134024,0.3145154353301837
290470213132,290470213134022,0.2305569550084139
290470213133,290470213134022,0.29608787146634485
290470213133,290470213134023,0.3546732682091262
290470213131,290470213134024,0.29821939692060356
290470213132,290470213134024,0.3777324169939106
290470216011000,290470216011001,0.7040020488161547
290470216011000,290470216011002,0.22322271518764802
290470216011000,290470216011003,0.24426802150226418
290470216011000,290470216011004,0.7758478215812323
290470216011000,290470216011005,0.4824935849939857
290470216011000,290470216011006,0.22218249608235635
290470216011000,290470216011007,0.06302960467015203
290470216011000,290470216011008,0.3084137321562581
290470216011000,290470216011009,0.6819663541486991
290470216011000,290470216011010,0.33031224343741494
290470216011000,290470216011011,0.5603954167329294
290470216011000,290470216011012,2.884657264814881
290470216011000,290470216011014,0.0
290470216011000,290470216011016,0.9119186698106184
290470216011000,290470216011018,1.259502459983949
290470216012,290470216011000,0.10495548552397915
290470216013,290470216011000,0.3212168990158567
290470216022,290470216011000,0.14574086851045365
290470216011001,290470216011009,0.22745528862940148
290470216011002,290470216011006,0.1302274707016239
290470216011002,290470216011010,0.12692825738532532
290470216011003,290470216011008,0.25397595525531025
290470216011003,290470216011011,0.08043145508301941
290470216011004,290470216011018,0.35716140962061416
290470216011004,290470216011022,0.17465054688280487
290470216011004,290470216011023,0.14722731193390398
290470216011004,290470216011024,0.13455868216283104
290470216012,290470216011004,0.03798966756262321
290470216011005,290470216011007,0.13175728157867847
290470216011005,290470216011031,0.3128588784312272
290470216011005,290470216011032,0.0
290470216013,290470216011005,0.17460744464729147
290470216011006,290470216011010,0.0948538991984649
290470216011007,290470216011008,0.14030795751501857
290470216011007,290470216011031,0.0
290470216011007,290470216011032,0.1664060597240464
290470216011007,290470216011033,0.09631765916520375
290470216011008,290470216011011,0.10351898731297043
290470216011008,290470216011032,0.07102747073751714
290470216011008,290470216011033,0.12318760424313163
290470216011009,290470216011010,0.24903813864496216
290470216011011,290470216011032,0.19478622373844867
290470216013,290470216011011,0.19243646794696057
290470216011012,290470216011013,2.1000593218509613
290470216011012,290470216011014,0.5405531203866953
290470216011012,290470216011015,0.0
290470216013,290470216011012,0.0
290470216022,290470216011012,0.3249348885673409
290470223013,290470216011012,0.0
290470216011013,290470216011014,0.0
290470216011013,290470216011015,0.0313363012214206
290470216022,290470216011013,0.0
290470223012,290470216011013,2.093952896614747
290470223013,290470216011013,0.03442253115345722
290470216011014,290470216011015,0.36076095730331287
290470214032,290470216011014,0.28999824849209
290470216013,290470216011014,0.09819219940743326
290470223011,290470216011014,0.0
290470214032,290470216011015,0.0
290470223011,290470216011015,0.03833304723733901
290470223012,290470216011015,0.3449480812069093
290470216011016,290470216011017,0.4490803591249743
290470216011016,290470216011018,0.5560645961163128
290470216011016,290470216011029,0.0
290470216022,290470216011016,0.13674135533706244
290470216011017,290470216011018,0.0
290470216011017,290470216011029,0.3678686025650121
290470216022,290470216011017,0.11068072883134798
290470216011018,290470216011019,0.4892200611426307
290470216011018,290470216011020,0.5917899643802783
290470216011018,290470216011021,0.34936186161131555
290470216011018,290470216011022,0.10485752865914677
290470216011018,290470216011025,0.3117614413777839
290470216011018,290470216011026,0.41777380210061943
290470216011018,290470216011027,0.26217728626387465
290470216011018,290470216011028,0.11320153418916594
290470216011018,290470216011029,0.0660003295033511
290470216012,290470216011018,0.5389067299579243
290470216012,290470216011019,0.11422684649808104
290470216011020,290470216011026,0.28837366198280934
290470216012,290470216011020,0.3378878245042466
290470216011021,290470216011028,0.08985076634155698
290470216012,290470216011021,0.10035428991451731
290470216011022,290470216011023,0.17289604779543397
290470216011022,290470216011027,0.1389821471330691
290470216011023,290470216011024,0.07031764423280928
290470216011023,290470216011027,0.30636885580169004
290470216012,290470216011023,0.4667649651442338
290470216012,290470216011024,0.05680904977483367
290470216011025,290470216011026,0.16230123236636973
290470216012,290470216011025,0.18973606810386237
290470216012,290470216011026,0.3214202422115518
290470216012,290470216011027,0.10640029759328218
290470216011028,290470216011029,0.2207066371289539
290470216011028,290470216011030,0.13401597540095617
290470216012,290470216011028,0.3125388444165746
290470216011029,290470216011030,0.16116999599776785
290470216022,290470216011029,0.09753896646474103
290470216012,290470216011030,0.19563945560304125
290470216022,290470216011030,0.21829907522607497
290470216011031,290470216011032,0.16482637342668172
290470216013,290470216011031,0.1759324290143793
290470216011032,290470216011033,0.1042140348696526
290470216013,290470216011032,0.22800869887586295
290470219001000,290470219001001,0.9061609460019782
290470219001000,290470219001002,0.2889524004787881
290470219001000,290470219001003,1.4800757860337395
290470219001000,290470219001005,0.9150570355555807
290470219001000,290470219001017,1.209336210169439
290470219001000,290470219001018,0.2010936016586422
290470219001000,290470219001019,0.2874204435319036
290470219001000,290470219001020,3.641809398440067
290470219001000,290470219001021,0.6216425891225603
290470219001000,290470219001024,0.566878432110544
290470219001000,290470219001026,0.5757538996575537
290470218092,290470219001000,0.5210782980965504
290470219002,290470219001000,0.06124778657593014
290499603004,290470219001000,0.3689325795745074
290499604003,290470219001000,2.133267474507358
290470219001001,290470219001002,0.6723543157933958
290470219001001,290470219001021,0.869777670019629
290470219001001,290470219001022,0.08667809857952677
290470219001001,290470219001024,0.6885543801319824
290470219001002,290470219001024,0.2337162377507525
290470219001003,290470219001004,0.9454612395451256
290470219001003,290470219001005,0.4405726246980012
290499604003,290470219001003,0.4577560791360086
290470219001004,290470219001005,0.5331072887929496
290470219001004,290470219001007,0.6848390534211724
290499604003,290470219001004,0.3159992711986408
290470219001005,290470219001006,1.6873337640921855
290470219001005,290470219001007,0.724725923072623
290470219001005,290470219001008,4.776573617487774
290470219002,290470219001005,1.2313322035858953
290499604003,290470219001005,0.6146554862600991
290470219002,290470219001006,1.0510027414540113
290499604003,290470219001007,0.23555187256716015
290470219001008,290470219001009,2.384285581120218
290470219002,290470219001008,0.2436304427650445
290499604003,290470219001008,2.1510769515673034
290470219001009,290470219001010,0.8835769289521813
290470219001009,290470219001011,0.157404904906971
290470219001009,290470219001028,2.4323527065091195
290470219001009,290470219001030,0.0
290470219001009,290470219001072,0.0
290470219002,290470219001009,1.4156249724930179
290499604003,290470219001009,0.3884934171979106
290470219001010,290470219001011,1.2709911894926786
290470219001010,290470219001028,0.0
290470219001010,290470219001030,0.14627805400641153
290499604003,290470219001010,0.23395381420102568
290470219001011,290470219001012,0.3364691764736724
290470219001011,290470219001013,2.117778573644641
290470219001011,290470219001014,0.01841685607512967
290470219001011,290470219001015,1.0316143246359992
290470219001011,290470219001038,0.0
290470219001011,290470219001072,1.247270283948438
290470219002,290470219001011,0.0
290499604003,290470219001011,0.8642881651584386
290470219001012,290470219001014,0.0752529944754661
290499604003,290470219001012,0.06201645728457355
290470219001014,290470219001015,0.15609652607412278
290470219001014,290470219001016,0.0
290499604003,290470219001014,0.24730295975407923
290470219001015,290470219001016,0.8112590193586405
290470219001015,290470219001031,0.32021954034906613
290470219001015,290470219001032,0.3242704917307108
290470219001015,290470219001038,0.14129879099939482
290470219001015,290470219001042,0.7861549641933975
290470219001015,290470219001072,0.0
290499604003,290470219001015,0.014854048923289948
290499604003,290470219001016,0.32331900078588865
290470219001017,290470219001018,3.5121390758700786
290470218092,290470219001017,3.361640361799119
290470219001018,290470219001019,1.2223183987129052
290470219001018,290470219001020,0.7589733245223085
290470219001018,290470219001021,0.0
290470219001018,290470219001023,3.8217184319048494
290470218092,290470219001018,0.5905784220085898
290470219002,290470219001018,0.13900386409028134
290470219001019,290470219001020,0.0
290470219001020,290470219001021,1.3344683080500437
290470219001020,290470219001023,0.0
290470219001021,290470219001022,0.5059626827141027
290470219001021,290470219001023,0.22211874099078452
290470219001021,290470219001024,0.0
290470219001022,290470219001023,0.0
290470219001022,290470219001024,0.5283340080266795
290470219001023,290470219001024,1.9489686455043849
290470219002,290470219001023,1.2039939064532161
290470219001024,290470219001025,1.052712516907724
290470219001024,290470219001026,0.5804634968960181
290470219001024,290470219001027,1.9586691133166352
290470219002,290470219001024,1.9712004787438158
290470219002,290470219001025,0.14822875921568562
290470219002,290470219001026,0.40704139389605504
290470219002,290470219001027,1.7699001604039046
290470219001028,290470219001029,0.37776957215020035
290470219001028,290470219001030,0.11914477082769101
290499604003,290470219001028,0.2928424666250485
290470219001029,290470219001030,0.0
290499604003,290470219001029,0.351463510682299
290499604003,290470219001030,0.03744782976000793
290470219001031,290470219001032,0.4571319870724285
290470219001031,290470219001038,0.24006082907710813
290470219001031,290470219001040,0.3699926545128982
290470219001032,290470219001033,0.5073721390059258
290470219001032,290470219001034,0.6488460205119645
290470219001032,290470219001035,0.9191869679746565
290470219001032,290470219001036,0.5217557325720473
290470219001032,290470219001037,0.744654061427964
290470219001032,290470219001038,0.07172021035073342
290470219001032,290470219001039,0.20502871748273438
290470219001032,290470219001040,0.5275933931972083
290470219001032,290470219001041,0.20747956452327412
290470219001032,290470219001042,1.051686213824297
290470219001032,290470219001044,1.4028125314034265
290470219001032,290470219001047,0.49588485623931344
